date,week,month,year,quarter,day_of_week,is_weekend,is_ramadan,is_hajj,is_eid
2025-10-10,2025-W41,2025-10,2025,4,4,False,False,False,False
2025-10-11,2025-W41,2025-10,2025,4,5,True,False,False,False
2025-10-12,2025-W41,2025-10,2025,4,6,True,False,False,False
2025-10-13,2025-W42,2025-10,2025,4,0,False,False,False,False
2025-10-14,2025-W42,2025-10,2025,4,1,False,False,False,False
2025-10-15,2025-W42,2025-10,2025,4,2,False,False,False,False
2025-10-16,2025-W42,2025-10,2025,4,3,False,False,False,False
2025-10-17,2025-W42,2025-10,2025,4,4,False,False,False,False
2025-10-18,2025-W42,2025-10,2025,4,5,True,False,False,False
2025-10-19,2025-W42,2025-10,2025,4,6,True,False,False,False
2025-10-20,2025-W43,2025-10,2025,4,0,False,False,False,False
2025-10-21,2025-W43,2025-10,2025,4,1,False,False,False,False
2025-10-22,2025-W43,2025-10,2025,4,2,False,False,False,False
2025-10-23,2025-W43,2025-10,2025,4,3,False,False,False,False
2025-10-24,2025-W43,2025-10,2025,4,4,False,False,False,False
2025-10-25,2025-W43,2025-10,2025,4,5,True,False,False,False
2025-10-26,2025-W43,2025-10,2025,4,6,True,False,False,False
2025-10-27,2025-W44,2025-10,2025,4,0,False,False,False,False
2025-10-28,2025-W44,2025-10,2025,4,1,False,False,False,False
2025-10-29,2025-W44,2025-10,2025,4,2,False,False,False,False
2025-10-30,2025-W44,2025-10,2025,4,3,False,False,False,False
2025-10-31,2025-W44,2025-10,2025,4,4,False,False,False,False
2025-11-01,2025-W44,2025-11,2025,4,5,True,False,False,False
2025-11-02,2025-W44,2025-11,2025,4,6,True,False,False,False
2025-11-03,2025-W45,2025-11,2025,4,0,False,False,False,False
2025-11-04,2025-W45,2025-11,2025,4,1,False,False,False,False
2025-11-05,2025-W45,2025-11,2025,4,2,False,False,False,False
2025-11-06,2025-W45,2025-11,2025,4,3,False,False,False,False
2025-11-07,2025-W45,2025-11,2025,4,4,False,False,False,False
2025-11-08,2025-W45,2025-11,2025,4,5,True,False,False,False
2025-11-09,2025-W45,2025-11,2025,4,6,True,False,False,False
2025-11-10,2025-W46,2025-11,2025,4,0,False,False,False,False
2025-11-11,2025-W46,2025-11,2025,4,1,False,False,False,False
2025-11-12,2025-W46,2025-11,2025,4,2,False,False,False,False
2025-11-13,2025-W46,2025-11,2025,4,3,False,False,False,False
2025-11-14,2025-W46,2025-11,2025,4,4,False,False,False,False
2025-11-15,2025-W46,2025-11,2025,4,5,True,False,False,False
2025-11-16,2025-W46,2025-11,2025,4,6,True,False,False,False
2025-11-17,2025-W47,2025-11,2025,4,0,False,False,False,False
2025-11-18,2025-W47,2025-11,2025,4,1,False,False,False,False
2025-11-19,2025-W47,2025-11,2025,4,2,False,False,False,False
2025-11-20,2025-W47,2025-11,2025,4,3,False,False,False,False
2025-11-21,2025-W47,2025-11,2025,4,4,False,False,False,False
2025-11-22,2025-W47,2025-11,2025,4,5,True,False,False,False
2025-11-23,2025-W47,2025-11,2025,4,6,True,False,False,False
2025-11-24,2025-W48,2025-11,2025,4,0,False,False,False,False
2025-11-25,2025-W48,2025-11,2025,4,1,False,False,False,False
2025-11-26,2025-W48,2025-11,2025,4,2,False,False,False,False
2025-11-27,2025-W48,2025-11,2025,4,3,False,False,False,False
2025-11-28,2025-W48,2025-11,2025,4,4,False,False,False,False
2025-11-29,2025-W48,2025-11,2025,4,5,True,False,False,False
2025-11-30,2025-W48,2025-11,2025,4,6,True,False,False,False
2025-12-01,2025-W49,2025-12,2025,4,0,False,False,False,False
2025-12-02,2025-W49,2025-12,2025,4,1,False,False,False,False
2025-12-03,2025-W49,2025-12,2025,4,2,False,False,False,False
2025-12-04,2025-W49,2025-12,2025,4,3,False,False,False,False
2025-12-05,2025-W49,2025-12,2025,4,4,False,False,False,False
2025-12-06,2025-W49,2025-12,2025,4,5,True,False,False,False
2025-12-07,2025-W49,2025-12,2025,4,6,True,False,False,False
2025-12-08,2025-W50,2025-12,2025,4,0,False,False,False,False
2025-12-09,2025-W50,2025-12,2025,4,1,False,False,False,False
2025-12-10,2025-W50,2025-12,2025,4,2,False,False,False,False
2025-12-11,2025-W50,2025-12,2025,4,3,False,False,False,False
2025-12-12,2025-W50,2025-12,2025,4,4,False,False,False,False
2025-12-13,2025-W50,2025-12,2025,4,5,True,False,False,False
2025-12-14,2025-W50,2025-12,2025,4,6,True,False,False,False
2025-12-15,2025-W51,2025-12,2025,4,0,False,False,False,False
2025-12-16,2025-W51,2025-12,2025,4,1,False,False,False,False
2025-12-17,2025-W51,2025-12,2025,4,2,False,False,False,False
2025-12-18,2025-W51,2025-12,2025,4,3,False,False,False,False
2025-12-19,2025-W51,2025-12,2025,4,4,False,False,False,False
2025-12-20,2025-W51,2025-12,2025,4,5,True,False,False,False
2025-12-21,2025-W51,2025-12,2025,4,6,True,False,False,False
2025-12-22,2025-W52,2025-12,2025,4,0,False,False,False,False
2025-12-23,2025-W52,2025-12,2025,4,1,False,False,False,False
2025-12-24,2025-W52,2025-12,2025,4,2,False,False,False,False
2025-12-25,2025-W52,2025-12,2025,4,3,False,False,False,False
2025-12-26,2025-W52,2025-12,2025,4,4,False,False,False,False
2025-12-27,2025-W52,2025-12,2025,4,5,True,False,False,False
2025-12-28,2025-W52,2025-12,2025,4,6,True,False,False,False
2025-12-29,2026-W01,2025-12,2025,4,0,False,False,False,False
2025-12-30,2026-W01,2025-12,2025,4,1,False,False,False,False
2025-12-31,2026-W01,2025-12,2025,4,2,False,False,False,False
2026-01-01,2026-W01,2026-01,2026,1,3,False,False,False,False
2026-01-02,2026-W01,2026-01,2026,1,4,False,False,False,False
2026-01-03,2026-W01,2026-01,2026,1,5,True,False,False,False
2026-01-04,2026-W01,2026-01,2026,1,6,True,False,False,False
2026-01-05,2026-W02,2026-01,2026,1,0,False,False,False,False
2026-01-06,2026-W02,2026-01,2026,1,1,False,False,False,False
2026-01-07,2026-W02,2026-01,2026,1,2,False,False,False,False
2026-01-08,2026-W02,2026-01,2026,1,3,False,False,False,False
2026-01-09,2026-W02,2026-01,2026,1,4,False,False,False,False
2026-01-10,2026-W02,2026-01,2026,1,5,True,False,False,False
2026-01-11,2026-W02,2026-01,2026,1,6,True,False,False,False
2026-01-12,2026-W03,2026-01,2026,1,0,False,False,False,False
2026-01-13,2026-W03,2026-01,2026,1,1,False,False,False,False
2026-01-14,2026-W03,2026-01,2026,1,2,False,False,False,False
2026-01-15,2026-W03,2026-01,2026,1,3,False,False,False,False
2026-01-16,2026-W03,2026-01,2026,1,4,False,False,False,False
2026-01-17,2026-W03,2026-01,2026,1,5,True,False,False,False
2026-01-18,2026-W03,2026-01,2026,1,6,True,False,False,False
2026-01-19,2026-W04,2026-01,2026,1,0,False,False,False,False
2026-01-20,2026-W04,2026-01,2026,1,1,False,False,False,False
2026-01-21,2026-W04,2026-01,2026,1,2,False,False,False,False
2026-01-22,2026-W04,2026-01,2026,1,3,False,False,False,False
2026-01-23,2026-W04,2026-01,2026,1,4,False,False,False,False
2026-01-24,2026-W04,2026-01,2026,1,5,True,False,False,False
2026-01-25,2026-W04,2026-01,2026,1,6,True,False,False,False
2026-01-26,2026-W05,2026-01,2026,1,0,False,False,False,False
2026-01-27,2026-W05,2026-01,2026,1,1,False,False,False,False
2026-01-28,2026-W05,2026-01,2026,1,2,False,False,False,False
2026-01-29,2026-W05,2026-01,2026,1,3,False,False,False,False
2026-01-30,2026-W05,2026-01,2026,1,4,False,False,False,False
2026-01-31,2026-W05,2026-01,2026,1,5,True,False,False,False
2026-02-01,2026-W05,2026-02,2026,1,6,True,False,False,False
2026-02-02,2026-W06,2026-02,2026,1,0,False,False,False,False
2026-02-03,2026-W06,2026-02,2026,1,1,False,False,False,False
2026-02-04,2026-W06,2026-02,2026,1,2,False,False,False,False
2026-02-05,2026-W06,2026-02,2026,1,3,False,False,False,False
2026-02-06,2026-W06,2026-02,2026,1,4,False,False,False,False
2026-02-07,2026-W06,2026-02,2026,1,5,True,False,False,False
2026-02-08,2026-W06,2026-02,2026,1,6,True,False,False,False
2026-02-09,2026-W07,2026-02,2026,1,0,False,False,False,False
2026-02-10,2026-W07,2026-02,2026,1,1,False,False,False,False
