date,sku_id,forecast_tons,confidence_level
2021-03-22,SKU010,11.37,0.8
2021-03-22,SKU011,26.07,0.8
2021-03-22,SKU012,16.43,0.79
2021-03-22,SKU013,22.57,0.77
2021-03-22,SKU014,14.69,0.84
2021-03-23,SKU001,47.02,0.95
2021-03-23,SKU002,32.08,0.89
2021-03-23,SKU003,8.0,0.77
2021-03-23,SKU004,38.16,0.81
2021-03-23,SKU005,25.26,0.77
2021-03-23,SKU006,34.26,0.86
2021-03-23,SKU007,23.16,0.86
2021-03-23,SKU008,16.09,0.94
2021-03-23,SKU009,14.24,0.79
2021-03-23,SKU010,11.38,0.86
2021-03-23,SKU011,26.16,0.81
2021-03-23,SKU012,17.28,0.75
2021-03-23,SKU013,20.24,0.91
2021-03-23,SKU014,14.06,0.83
2021-03-24,SKU001,35.9,0.85
2021-03-24,SKU002,29.59,0.9
2021-03-24,SKU003,9.67,0.81
2021-03-24,SKU004,35.64,0.75
2021-03-24,SKU005,22.58,0.76
2021-03-24,SKU006,34.78,0.93
2021-03-24,SKU007,21.11,0.91
2021-03-24,SKU008,18.06,0.92
2021-03-24,SKU009,14.4,0.89
2021-03-24,SKU010,12.76,0.9
2021-03-24,SKU011,25.83,0.86
2021-03-24,SKU012,19.8,0.85
2021-03-24,SKU013,21.7,0.79
2021-03-24,SKU014,14.01,0.86
2021-03-25,SKU001,42.47,0.94
2021-03-25,SKU002,27.89,0.89
2021-03-25,SKU003,9.08,0.85
2021-03-25,SKU004,30.58,0.95
2021-03-25,SKU005,24.19,0.82
2021-03-25,SKU006,32.23,0.77
2021-03-25,SKU007,21.68,0.9
2021-03-25,SKU008,18.83,0.8
2021-03-25,SKU009,15.04,0.84
2021-03-25,SKU010,12.41,0.86
2021-03-25,SKU011,27.54,0.91
2021-03-25,SKU012,16.93,0.75
2021-03-25,SKU013,21.86,0.94
2021-03-25,SKU014,14.35,0.92
2021-03-26,SKU001,33.52,0.88
2021-03-26,SKU002,27.95,0.92
2021-03-26,SKU003,7.57,0.9
2021-03-26,SKU004,28.98,0.82
2021-03-26,SKU005,21.61,0.86
2021-03-26,SKU006,25.22,0.87
2021-03-26,SKU007,17.63,0.76
2021-03-26,SKU008,15.56,0.77
2021-03-26,SKU009,12.57,0.77
2021-03-26,SKU010,11.17,0.87
2021-03-26,SKU011,23.7,0.76
2021-03-26,SKU012,18.33,0.84
2021-03-26,SKU013,21.77,0.9
2021-03-26,SKU014,10.61,0.81
2021-03-27,SKU001,41.73,0.93
2021-03-27,SKU002,26.13,0.93
2021-03-27,SKU003,10.15,0.86
2021-03-27,SKU004,25.89,0.92
2021-03-27,SKU005,20.62,0.78
2021-03-27,SKU006,32.15,0.83
2021-03-27,SKU007,19.49,0.8
2021-03-27,SKU008,16.02,0.79
2021-03-27,SKU009,12.45,0.87
2021-03-27,SKU010,9.33,0.82
2021-03-27,SKU011,19.01,0.86
2021-03-27,SKU012,16.07,0.83
2021-03-27,SKU013,18.89,0.84
2021-03-27,SKU014,14.02,0.87
2021-03-28,SKU001,39.46,0.89
2021-03-28,SKU002,31.89,0.77
2021-03-28,SKU003,9.62,0.84
2021-03-28,SKU004,29.06,0.93
2021-03-28,SKU005,21.57,0.79
2021-03-28,SKU006,37.52,0.8
2021-03-28,SKU007,18.37,0.8
2021-03-28,SKU008,18.74,0.85
2021-03-28,SKU009,14.59,0.91
2021-03-28,SKU010,12.71,0.87
2021-03-28,SKU011,22.69,0.94
2021-03-28,SKU012,20.41,0.85
2021-03-28,SKU013,23.66,0.81
2021-03-28,SKU014,17.34,0.8
2021-03-29,SKU001,42.37,0.81
2021-03-29,SKU002,28.93,0.83
2021-03-29,SKU003,9.64,0.77
2021-03-29,SKU004,38.05,0.91
2021-03-29,SKU005,24.52,0.85
2021-03-29,SKU006,29.04,0.8
2021-03-29,SKU007,21.06,0.77
2021-03-29,SKU008,17.43,0.81
2021-03-29,SKU009,14.48,0.88
2021-03-29,SKU010,12.98,0.78
2021-03-29,SKU011,24.01,0.93
2021-03-29,SKU012,15.34,0.76
2021-03-29,SKU013,20.34,0.84
2021-03-29,SKU014,14.32,0.88
2021-03-30,SKU001,39.71,0.78
2021-03-30,SKU002,30.81,0.84
2021-03-30,SKU003,8.22,0.77
2021-03-30,SKU004,30.46,0.9
2021-03-30,SKU005,25.48,0.85
2021-03-30,SKU006,30.65,0.87
2021-03-30,SKU007,22.8,0.91
2021-03-30,SKU008,16.23,0.86
2021-03-30,SKU009,13.91,0.78
2021-03-30,SKU010,10.89,0.75
2021-03-30,SKU011,23.15,0.95
2021-03-30,SKU012,17.58,0.9
2021-03-30,SKU013,19.78,0.92
2021-03-30,SKU014,16.21,0.85
2021-03-31,SKU001,45.34,0.88
2021-03-31,SKU002,33.88,0.8
2021-03-31,SKU003,9.16,0.87
2021-03-31,SKU004,35.38,0.84
2021-03-31,SKU005,22.46,0.84
2021-03-31,SKU006,35.15,0.79
2021-03-31,SKU007,23.3,0.9
2021-03-31,SKU008,18.39,0.94
2021-03-31,SKU009,13.24,0.84
2021-03-31,SKU010,11.25,0.95
2021-03-31,SKU011,21.35,0.94
2021-03-31,SKU012,17.35,0.83
2021-03-31,SKU013,23.21,0.92
2021-03-31,SKU014,15.08,0.91
2021-04-01,SKU001,43.35,0.83
2021-04-01,SKU002,32.11,0.88
2021-04-01,SKU003,9.2,0.81
2021-04-01,SKU004,38.69,0.82
2021-04-01,SKU005,22.64,0.91
2021-04-01,SKU006,33.6,0.78
2021-04-01,SKU007,20.99,0.87
2021-04-01,SKU008,17.4,0.81
2021-04-01,SKU009,15.02,0.92
2021-04-01,SKU010,11.75,0.92
2021-04-01,SKU011,25.87,0.91
2021-04-01,SKU012,18.22,0.94
2021-04-01,SKU013,19.18,0.85
2021-04-01,SKU014,16.5,0.92
2021-04-02,SKU001,38.05,0.9
2021-04-02,SKU002,27.47,0.81
2021-04-02,SKU003,9.29,0.91
2021-04-02,SKU004,31.99,0.89
2021-04-02,SKU005,21.87,0.86
2021-04-02,SKU006,27.59,0.94
2021-04-02,SKU007,17.64,0.78
2021-04-02,SKU008,17.44,0.92
2021-04-02,SKU009,15.02,0.86
2021-04-02,SKU010,10.27,0.77
2021-04-02,SKU011,21.21,0.82
2021-04-02,SKU012,15.39,0.88
2021-04-02,SKU013,19.81,0.92
2021-04-02,SKU014,12.98,0.85
2021-04-03,SKU001,43.76,0.77
2021-04-03,SKU002,26.85,0.95
2021-04-03,SKU003,9.2,0.94
2021-04-03,SKU004,32.32,0.87
2021-04-03,SKU005,21.77,0.87
2021-04-03,SKU006,27.88,0.91
2021-04-03,SKU007,19.26,0.93
2021-04-03,SKU008,15.3,0.95
2021-04-03,SKU009,13.19,0.78
2021-04-03,SKU010,10.53,0.92
2021-04-03,SKU011,20.05,0.81
2021-04-03,SKU012,18.18,0.8
2021-04-03,SKU013,20.38,0.9
2021-04-03,SKU014,13.21,0.92
2021-04-04,SKU001,39.25,0.91
2021-04-04,SKU002,31.43,0.81
2021-04-04,SKU003,8.78,0.88
2021-04-04,SKU004,33.53,0.77
2021-04-04,SKU005,23.76,0.81
2021-04-04,SKU006,33.72,0.76
2021-04-04,SKU007,20.65,0.82
2021-04-04,SKU008,15.73,0.8
2021-04-04,SKU009,13.95,0.81
2021-04-04,SKU010,13.33,0.81
2021-04-04,SKU011,20.39,0.88
2021-04-04,SKU012,18.62,0.95
2021-04-04,SKU013,21.11,0.76
2021-04-04,SKU014,12.84,0.85
2021-04-05,SKU001,46.09,0.78
2021-04-05,SKU002,28.23,0.77
2021-04-05,SKU003,10.84,0.8
2021-04-05,SKU004,36.29,0.77
2021-04-05,SKU005,24.42,0.89
2021-04-05,SKU006,32.69,0.79
2021-04-05,SKU007,23.18,0.95
2021-04-05,SKU008,19.37,0.83
2021-04-05,SKU009,14.13,0.93
2021-04-05,SKU010,12.97,0.77
2021-04-05,SKU011,24.47,0.91
2021-04-05,SKU012,17.48,0.81
2021-04-05,SKU013,18.59,0.75
2021-04-05,SKU014,15.91,0.76
2021-04-06,SKU001,42.18,0.81
2021-04-06,SKU002,28.4,0.78
2021-04-06,SKU003,10.08,0.78
2021-04-06,SKU004,36.68,0.79
2021-04-06,SKU005,24.46,0.85
2021-04-06,SKU006,40.74,0.86
2021-04-06,SKU007,20.14,0.82
2021-04-06,SKU008,18.98,0.77
2021-04-06,SKU009,15.88,0.77
2021-04-06,SKU010,11.7,0.81
2021-04-06,SKU011,22.3,0.9
2021-04-06,SKU012,17.52,0.91
2021-04-06,SKU013,21.98,0.85
2021-04-06,SKU014,15.66,0.8
2021-04-07,SKU001,39.38,0.94
2021-04-07,SKU002,34.56,0.94
2021-04-07,SKU003,9.35,0.82
2021-04-07,SKU004,37.91,0.92
2021-04-07,SKU005,25.63,0.81
2021-04-07,SKU006,36.19,0.92
2021-04-07,SKU007,19.01,0.92
2021-04-07,SKU008,20.95,0.83
2021-04-07,SKU009,13.78,0.87
2021-04-07,SKU010,13.93,0.76
2021-04-07,SKU011,28.29,0.85
2021-04-07,SKU012,15.61,0.92
2021-04-07,SKU013,22.69,0.83
2021-04-07,SKU014,13.92,0.89
2021-04-08,SKU001,41.87,0.86
2021-04-08,SKU002,32.05,0.77
2021-04-08,SKU003,8.76,0.86
2021-04-08,SKU004,34.63,0.86
2021-04-08,SKU005,25.13,0.84
2021-04-08,SKU006,34.38,0.8
2021-04-08,SKU007,23.05,0.78
2021-04-08,SKU008,17.26,0.88
2021-04-08,SKU009,13.07,0.85
2021-04-08,SKU010,14.1,0.88
2021-04-08,SKU011,22.37,0.89
2021-04-08,SKU012,16.54,0.86
2021-04-08,SKU013,20.27,0.9
2021-04-08,SKU014,14.54,0.85
2021-04-09,SKU001,38.41,0.87
2021-04-09,SKU002,23.83,0.93
2021-04-09,SKU003,7.99,0.77
2021-04-09,SKU004,34.93,0.92
2021-04-09,SKU005,20.93,0.76
2021-04-09,SKU006,30.85,0.89
2021-04-09,SKU007,18.06,0.88
2021-04-09,SKU008,16.82,0.81
2021-04-09,SKU009,12.0,0.85
2021-04-09,SKU010,9.73,0.91
2021-04-09,SKU011,18.19,0.93
2021-04-09,SKU012,16.08,0.76
2021-04-09,SKU013,20.26,0.8
2021-04-09,SKU014,13.54,0.79
2021-04-10,SKU001,38.04,0.76
2021-04-10,SKU002,29.05,0.93
2021-04-10,SKU003,7.68,0.88
2021-04-10,SKU004,28.95,0.88
2021-04-10,SKU005,19.84,0.86
2021-04-10,SKU006,29.11,0.88
2021-04-10,SKU007,19.24,0.88
2021-04-10,SKU008,17.57,0.76
2021-04-10,SKU009,12.56,0.88
2021-04-10,SKU010,11.34,0.93
2021-04-10,SKU011,22.32,0.89
2021-04-10,SKU012,17.56,0.93
2021-04-10,SKU013,19.97,0.88
2021-04-10,SKU014,14.12,0.78
2021-04-11,SKU001,35.42,0.84
2021-04-11,SKU002,29.12,0.88
2021-04-11,SKU003,8.29,0.83
2021-04-11,SKU004,33.05,0.94
2021-04-11,SKU005,21.92,0.79
2021-04-11,SKU006,36.6,0.87
2021-04-11,SKU007,21.07,0.79
2021-04-11,SKU008,20.93,0.76
2021-04-11,SKU009,13.95,0.91
2021-04-11,SKU010,10.3,0.92
2021-04-11,SKU011,26.38,0.95
2021-04-11,SKU012,17.32,0.89
2021-04-11,SKU013,22.21,0.82
2021-04-11,SKU014,14.58,0.75
2021-04-12,SKU001,41.68,0.91
2021-04-12,SKU002,30.56,0.91
2021-04-12,SKU003,10.23,0.86
2021-04-12,SKU004,29.23,0.79
2021-04-12,SKU005,24.05,0.77
2021-04-12,SKU006,30.65,0.82
2021-04-12,SKU007,22.45,0.92
2021-04-12,SKU008,16.6,0.87
2021-04-12,SKU009,13.3,0.8
2021-04-12,SKU010,10.64,0.8
2021-04-12,SKU011,23.91,0.83
2021-04-12,SKU012,15.44,0.88
2021-04-12,SKU013,19.13,0.91
2021-04-12,SKU014,14.37,0.84
2021-04-13,SKU001,101.93,0.91
2021-04-13,SKU002,72.74,0.89
2021-04-13,SKU003,20.12,0.84
2021-04-13,SKU004,89.8,0.88
2021-04-13,SKU005,60.27,0.81
2021-04-13,SKU006,90.18,0.76
2021-04-13,SKU007,55.68,0.78
2021-04-13,SKU008,40.91,0.85
2021-04-13,SKU009,32.68,0.88
2021-04-13,SKU010,32.42,0.87
2021-04-13,SKU011,63.95,0.89
2021-04-13,SKU012,44.16,0.82
2021-04-13,SKU013,56.28,0.91
2021-04-13,SKU014,38.02,0.88
2021-04-14,SKU001,91.48,0.88
2021-04-14,SKU002,67.19,0.78
2021-04-14,SKU003,22.94,0.88
2021-04-14,SKU004,97.35,0.85
2021-04-14,SKU005,67.69,0.88
2021-04-14,SKU006,84.27,0.8
2021-04-14,SKU007,48.8,0.94
2021-04-14,SKU008,41.17,0.79
2021-04-14,SKU009,34.59,0.9
2021-04-14,SKU010,28.78,0.93
2021-04-14,SKU011,54.72,0.87
2021-04-14,SKU012,43.59,0.79
2021-04-14,SKU013,45.6,0.9
2021-04-14,SKU014,35.05,0.79
2021-04-15,SKU001,97.39,0.94
2021-04-15,SKU002,69.32,0.9
2021-04-15,SKU003,24.56,0.88
2021-04-15,SKU004,92.47,0.79
2021-04-15,SKU005,71.2,0.94
2021-04-15,SKU006,80.16,0.78
2021-04-15,SKU007,48.29,0.84
2021-04-15,SKU008,44.83,0.79
2021-04-15,SKU009,34.26,0.83
2021-04-15,SKU010,31.4,0.83
2021-04-15,SKU011,61.32,0.76
2021-04-15,SKU012,46.56,0.76
2021-04-15,SKU013,44.35,0.81
2021-04-15,SKU014,40.05,0.91
2021-04-16,SKU001,94.39,0.79
2021-04-16,SKU002,56.36,0.9
2021-04-16,SKU003,20.8,0.93
2021-04-16,SKU004,79.59,0.94
2021-04-16,SKU005,58.7,0.77
2021-04-16,SKU006,77.74,0.8
2021-04-16,SKU007,49.04,0.85
2021-04-16,SKU008,39.87,0.75
2021-04-16,SKU009,31.42,0.81
2021-04-16,SKU010,23.41,0.76
2021-04-16,SKU011,54.1,0.89
2021-04-16,SKU012,36.92,0.83
2021-04-16,SKU013,45.32,0.77
2021-04-16,SKU014,33.43,0.92
2021-04-17,SKU001,87.66,0.94
2021-04-17,SKU002,56.76,0.83
2021-04-17,SKU003,20.83,0.86
2021-04-17,SKU004,67.44,0.83
2021-04-17,SKU005,53.44,0.78
2021-04-17,SKU006,78.54,0.86
2021-04-17,SKU007,47.17,0.87
2021-04-17,SKU008,34.68,0.92
2021-04-17,SKU009,34.0,0.92
2021-04-17,SKU010,29.51,0.76
2021-04-17,SKU011,51.98,0.92
2021-04-17,SKU012,37.75,0.84
2021-04-17,SKU013,42.12,0.88
2021-04-17,SKU014,32.15,0.93
2021-04-18,SKU001,112.9,0.82
2021-04-18,SKU002,65.15,0.91
2021-04-18,SKU003,19.78,0.83
2021-04-18,SKU004,86.79,0.77
2021-04-18,SKU005,52.19,0.88
2021-04-18,SKU006,82.36,0.84
2021-04-18,SKU007,54.22,0.92
2021-04-18,SKU008,45.37,0.84
2021-04-18,SKU009,37.03,0.82
2021-04-18,SKU010,33.3,0.92
2021-04-18,SKU011,62.88,0.88
2021-04-18,SKU012,47.46,0.92
2021-04-18,SKU013,47.73,0.9
2021-04-18,SKU014,35.56,0.93
2021-04-19,SKU001,113.45,0.8
2021-04-19,SKU002,70.4,0.94
2021-04-19,SKU003,25.05,0.91
2021-04-19,SKU004,101.97,0.91
2021-04-19,SKU005,54.53,0.9
2021-04-19,SKU006,72.87,0.76
2021-04-19,SKU007,54.53,0.78
2021-04-19,SKU008,43.87,0.9
2021-04-19,SKU009,39.63,0.76
2021-04-19,SKU010,26.85,0.81
2021-04-19,SKU011,64.59,0.86
2021-04-19,SKU012,43.71,0.76
2021-04-19,SKU013,50.07,0.86
2021-04-19,SKU014,35.56,0.85
2021-04-20,SKU001,100.01,0.93
2021-04-20,SKU002,73.65,0.91
2021-04-20,SKU003,25.72,0.89
2021-04-20,SKU004,102.7,0.78
2021-04-20,SKU005,58.56,0.88
2021-04-20,SKU006,85.28,0.87
2021-04-20,SKU007,57.15,0.81
2021-04-20,SKU008,45.63,0.9
2021-04-20,SKU009,33.54,0.83
2021-04-20,SKU010,30.07,0.92
2021-04-20,SKU011,58.44,0.85
2021-04-20,SKU012,37.45,0.87
2021-04-20,SKU013,41.7,0.81
2021-04-20,SKU014,36.08,0.93
2021-04-21,SKU001,96.22,0.89
2021-04-21,SKU002,79.45,0.92
2021-04-21,SKU003,22.27,0.78
2021-04-21,SKU004,84.62,0.79
2021-04-21,SKU005,62.27,0.9
2021-04-21,SKU006,80.4,0.75
2021-04-21,SKU007,49.32,0.76
2021-04-21,SKU008,45.98,0.9
2021-04-21,SKU009,42.35,0.84
2021-04-21,SKU010,27.79,0.76
2021-04-21,SKU011,62.89,0.76
2021-04-21,SKU012,46.49,0.83
2021-04-21,SKU013,62.34,0.87
2021-04-21,SKU014,38.84,0.89
2021-04-22,SKU001,102.93,0.86
2021-04-22,SKU002,76.44,0.89
2021-04-22,SKU003,20.45,0.87
2021-04-22,SKU004,98.87,0.88
2021-04-22,SKU005,52.9,0.85
2021-04-22,SKU006,85.54,0.93
2021-04-22,SKU007,54.96,0.89
2021-04-22,SKU008,46.44,0.78
2021-04-22,SKU009,32.75,0.91
2021-04-22,SKU010,29.39,0.81
2021-04-22,SKU011,62.43,0.93
2021-04-22,SKU012,46.46,0.9
2021-04-22,SKU013,61.91,0.81
2021-04-22,SKU014,39.32,0.79
2021-04-23,SKU001,91.71,0.94
2021-04-23,SKU002,65.33,0.78
2021-04-23,SKU003,19.91,0.95
2021-04-23,SKU004,83.7,0.82
2021-04-23,SKU005,46.01,0.91
2021-04-23,SKU006,65.23,0.79
2021-04-23,SKU007,49.8,0.79
2021-04-23,SKU008,43.19,0.76
2021-04-23,SKU009,30.19,0.93
2021-04-23,SKU010,28.11,0.78
2021-04-23,SKU011,59.82,0.88
2021-04-23,SKU012,42.94,0.81
2021-04-23,SKU013,49.22,0.85
2021-04-23,SKU014,33.14,0.87
2021-04-24,SKU001,97.9,0.93
2021-04-24,SKU002,67.07,0.8
2021-04-24,SKU003,20.56,0.82
2021-04-24,SKU004,80.81,0.85
2021-04-24,SKU005,51.16,0.81
2021-04-24,SKU006,80.26,0.93
2021-04-24,SKU007,48.31,0.85
2021-04-24,SKU008,37.37,0.76
2021-04-24,SKU009,31.4,0.78
2021-04-24,SKU010,25.02,0.85
2021-04-24,SKU011,59.96,0.86
2021-04-24,SKU012,42.8,0.83
2021-04-24,SKU013,46.5,0.83
2021-04-24,SKU014,30.56,0.93
2021-04-25,SKU001,100.27,0.9
2021-04-25,SKU002,66.05,0.89
2021-04-25,SKU003,23.96,0.93
2021-04-25,SKU004,80.42,0.89
2021-04-25,SKU005,59.0,0.93
2021-04-25,SKU006,88.61,0.9
2021-04-25,SKU007,59.52,0.84
2021-04-25,SKU008,42.6,0.8
2021-04-25,SKU009,33.88,0.77
2021-04-25,SKU010,26.2,0.79
2021-04-25,SKU011,62.07,0.87
2021-04-25,SKU012,44.35,0.83
2021-04-25,SKU013,50.11,0.88
2021-04-25,SKU014,33.73,0.92
2021-04-26,SKU001,112.41,0.89
2021-04-26,SKU002,60.97,0.76
2021-04-26,SKU003,26.09,0.89
2021-04-26,SKU004,82.63,0.76
2021-04-26,SKU005,62.67,0.8
2021-04-26,SKU006,75.37,0.91
2021-04-26,SKU007,54.77,0.91
2021-04-26,SKU008,43.62,0.93
2021-04-26,SKU009,39.07,0.92
2021-04-26,SKU010,28.98,0.83
2021-04-26,SKU011,65.69,0.79
2021-04-26,SKU012,42.9,0.9
2021-04-26,SKU013,56.14,0.92
2021-04-26,SKU014,38.05,0.83
2021-04-27,SKU001,101.12,0.78
2021-04-27,SKU002,73.92,0.88
2021-04-27,SKU003,21.04,0.8
2021-04-27,SKU004,90.52,0.82
2021-04-27,SKU005,62.66,0.76
2021-04-27,SKU006,92.66,0.9
2021-04-27,SKU007,56.77,0.77
2021-04-27,SKU008,40.07,0.95
2021-04-27,SKU009,35.92,0.86
2021-04-27,SKU010,28.78,0.77
2021-04-27,SKU011,58.71,0.91
2021-04-27,SKU012,43.44,0.76
2021-04-27,SKU013,57.32,0.8
2021-04-27,SKU014,39.1,0.77
2021-04-28,SKU001,101.15,0.77
2021-04-28,SKU002,76.75,0.89
2021-04-28,SKU003,23.35,0.76
2021-04-28,SKU004,77.86,0.95
2021-04-28,SKU005,51.56,0.93
2021-04-28,SKU006,74.76,0.82
2021-04-28,SKU007,49.75,0.94
2021-04-28,SKU008,43.78,0.77
2021-04-28,SKU009,36.0,0.76
2021-04-28,SKU010,33.11,0.75
2021-04-28,SKU011,59.23,0.89
2021-04-28,SKU012,44.58,0.84
2021-04-28,SKU013,56.32,0.87
2021-04-28,SKU014,32.24,0.9
2021-04-29,SKU001,105.03,0.82
2021-04-29,SKU002,77.53,0.9
2021-04-29,SKU003,22.83,0.88
2021-04-29,SKU004,88.1,0.8
2021-04-29,SKU005,57.62,0.85
2021-04-29,SKU006,79.94,0.76
2021-04-29,SKU007,53.68,0.81
2021-04-29,SKU008,47.71,0.89
2021-04-29,SKU009,36.65,0.79
2021-04-29,SKU010,32.36,0.77
2021-04-29,SKU011,57.04,0.75
2021-04-29,SKU012,46.09,0.88
2021-04-29,SKU013,54.24,0.92
2021-04-29,SKU014,38.12,0.84
2021-04-30,SKU001,97.13,0.76
2021-04-30,SKU002,72.44,0.94
2021-04-30,SKU003,20.18,0.79
2021-04-30,SKU004,89.42,0.79
2021-04-30,SKU005,51.3,0.86
2021-04-30,SKU006,71.19,0.89
2021-04-30,SKU007,49.56,0.82
2021-04-30,SKU008,33.72,0.89
2021-04-30,SKU009,31.69,0.9
2021-04-30,SKU010,24.99,0.86
2021-04-30,SKU011,48.9,0.9
2021-04-30,SKU012,37.44,0.85
2021-04-30,SKU013,46.05,0.85
2021-04-30,SKU014,29.96,0.95
2021-05-01,SKU001,85.01,0.85
2021-05-01,SKU002,64.0,0.81
2021-05-01,SKU003,19.06,0.89
2021-05-01,SKU004,95.05,0.93
2021-05-01,SKU005,55.15,0.94
2021-05-01,SKU006,71.17,0.82
2021-05-01,SKU007,43.91,0.84
2021-05-01,SKU008,41.86,0.87
2021-05-01,SKU009,33.1,0.89
2021-05-01,SKU010,24.73,0.93
2021-05-01,SKU011,60.87,0.87
2021-05-01,SKU012,45.09,0.8
2021-05-01,SKU013,50.47,0.92
2021-05-01,SKU014,34.77,0.9
2021-05-02,SKU001,94.29,0.93
2021-05-02,SKU002,75.9,0.82
2021-05-02,SKU003,23.32,0.78
2021-05-02,SKU004,91.25,0.93
2021-05-02,SKU005,61.63,0.77
2021-05-02,SKU006,86.4,0.93
2021-05-02,SKU007,49.72,0.93
2021-05-02,SKU008,52.57,0.88
2021-05-02,SKU009,35.41,0.88
2021-05-02,SKU010,26.76,0.93
2021-05-02,SKU011,62.91,0.91
2021-05-02,SKU012,41.71,0.78
2021-05-02,SKU013,53.06,0.91
2021-05-02,SKU014,34.43,0.86
2021-05-03,SKU001,106.43,0.88
2021-05-03,SKU002,80.22,0.76
2021-05-03,SKU003,23.92,0.9
2021-05-03,SKU004,84.88,0.86
2021-05-03,SKU005,66.86,0.77
2021-05-03,SKU006,91.17,0.88
2021-05-03,SKU007,63.14,0.86
2021-05-03,SKU008,42.19,0.9
2021-05-03,SKU009,32.29,0.83
2021-05-03,SKU010,25.86,0.9
2021-05-03,SKU011,52.76,0.95
2021-05-03,SKU012,43.06,0.85
2021-05-03,SKU013,54.15,0.9
2021-05-03,SKU014,33.14,0.85
2021-05-04,SKU001,93.92,0.82
2021-05-04,SKU002,76.01,0.78
2021-05-04,SKU003,25.57,0.84
2021-05-04,SKU004,73.61,0.87
2021-05-04,SKU005,49.18,0.78
2021-05-04,SKU006,82.17,0.8
2021-05-04,SKU007,55.45,0.91
2021-05-04,SKU008,40.7,0.89
2021-05-04,SKU009,31.3,0.89
2021-05-04,SKU010,31.71,0.87
2021-05-04,SKU011,58.63,0.85
2021-05-04,SKU012,41.02,0.92
2021-05-04,SKU013,60.43,0.77
2021-05-04,SKU014,37.16,0.85
2021-05-05,SKU001,101.58,0.76
2021-05-05,SKU002,78.66,0.79
2021-05-05,SKU003,20.59,0.83
2021-05-05,SKU004,84.96,0.82
2021-05-05,SKU005,55.67,0.93
2021-05-05,SKU006,80.17,0.89
2021-05-05,SKU007,58.51,0.83
2021-05-05,SKU008,49.53,0.91
2021-05-05,SKU009,35.78,0.8
2021-05-05,SKU010,27.95,0.93
2021-05-05,SKU011,53.19,0.83
2021-05-05,SKU012,49.0,0.89
2021-05-05,SKU013,54.88,0.76
2021-05-05,SKU014,33.11,0.84
2021-05-06,SKU001,97.18,0.84
2021-05-06,SKU002,74.19,0.81
2021-05-06,SKU003,30.9,0.91
2021-05-06,SKU004,76.89,0.77
2021-05-06,SKU005,57.63,0.93
2021-05-06,SKU006,76.85,0.92
2021-05-06,SKU007,56.69,0.91
2021-05-06,SKU008,44.37,0.81
2021-05-06,SKU009,33.6,0.8
2021-05-06,SKU010,27.19,0.87
2021-05-06,SKU011,66.69,0.79
2021-05-06,SKU012,49.17,0.91
2021-05-06,SKU013,48.12,0.95
2021-05-06,SKU014,27.86,0.81
2021-05-07,SKU001,103.86,0.93
2021-05-07,SKU002,60.6,0.78
2021-05-07,SKU003,21.62,0.83
2021-05-07,SKU004,80.09,0.81
2021-05-07,SKU005,47.79,0.83
2021-05-07,SKU006,78.24,0.93
2021-05-07,SKU007,44.11,0.82
2021-05-07,SKU008,40.01,0.88
2021-05-07,SKU009,36.86,0.9
2021-05-07,SKU010,25.76,0.85
2021-05-07,SKU011,52.32,0.81
2021-05-07,SKU012,39.08,0.79
2021-05-07,SKU013,44.63,0.76
2021-05-07,SKU014,27.08,0.78
2021-05-08,SKU001,76.57,0.94
2021-05-08,SKU002,64.39,0.77
2021-05-08,SKU003,18.68,0.92
2021-05-08,SKU004,82.84,0.76
2021-05-08,SKU005,51.56,0.9
2021-05-08,SKU006,64.1,0.94
2021-05-08,SKU007,53.0,0.9
2021-05-08,SKU008,38.02,0.86
2021-05-08,SKU009,31.41,0.84
2021-05-08,SKU010,26.27,0.91
2021-05-08,SKU011,56.99,0.92
2021-05-08,SKU012,39.13,0.92
2021-05-08,SKU013,45.84,0.76
2021-05-08,SKU014,30.15,0.95
2021-05-09,SKU001,96.61,0.8
2021-05-09,SKU002,65.26,0.76
2021-05-09,SKU003,22.47,0.83
2021-05-09,SKU004,85.51,0.94
2021-05-09,SKU005,63.26,0.84
2021-05-09,SKU006,88.28,0.91
2021-05-09,SKU007,50.28,0.82
2021-05-09,SKU008,38.9,0.89
2021-05-09,SKU009,32.43,0.91
2021-05-09,SKU010,29.65,0.84
2021-05-09,SKU011,54.67,0.78
2021-05-09,SKU012,43.78,0.95
2021-05-09,SKU013,44.65,0.86
2021-05-09,SKU014,38.39,0.84
2021-05-10,SKU001,100.84,0.78
2021-05-10,SKU002,71.04,0.85
2021-05-10,SKU003,24.49,0.91
2021-05-10,SKU004,84.4,0.83
2021-05-10,SKU005,50.16,0.81
2021-05-10,SKU006,80.16,0.95
2021-05-10,SKU007,51.89,0.81
2021-05-10,SKU008,44.11,0.77
2021-05-10,SKU009,40.06,0.9
2021-05-10,SKU010,30.25,0.79
2021-05-10,SKU011,58.38,0.77
2021-05-10,SKU012,46.21,0.83
2021-05-10,SKU013,45.36,0.89
2021-05-10,SKU014,38.12,0.93
2021-05-11,SKU001,106.93,0.85
2021-05-11,SKU002,79.79,0.8
2021-05-11,SKU003,19.87,0.94
2021-05-11,SKU004,84.38,0.93
2021-05-11,SKU005,59.62,0.89
2021-05-11,SKU006,79.03,0.95
2021-05-11,SKU007,59.65,0.85
2021-05-11,SKU008,42.55,0.76
