date,country,wheat_price_sar_per_ton,availability_tons
2021-10-12,Germany,1085.3,3225
2021-10-12,Romania,1010.86,4592
2021-10-12,Argentina,968.46,3188
2021-10-12,Canada,1193.6,10294
2021-10-12,Australia,1046.29,10042
2021-10-12,United States,1127.63,4899
2021-10-13,Germany,1073.6,3919
2021-10-13,Argentina,948.36,5190
2021-10-13,Romania,1037.06,2561
2021-10-13,Australia,1067.84,13887
2021-10-13,United States,1121.42,10642
2021-10-13,Canada,1169.21,8496
2021-10-14,United States,1131.92,4443
2021-10-14,Australia,1028.33,13269
2021-10-14,Canada,1204.43,5896
2021-10-14,Argentina,981.86,6881
2021-10-14,Germany,1069.44,5794
2021-10-14,Romania,1004.37,6038
2021-10-15,Germany,1062.25,5728
2021-10-15,Argentina,965.44,2812
2021-10-15,Romania,1011.28,2752
2021-10-15,Australia,1023.42,7472
2021-10-15,United States,1145.45,5964
2021-10-15,Canada,1190.63,14096
2021-10-16,Romania,1039.5,3857
2021-10-16,Germany,1081.94,4959
2021-10-16,Argentina,985.87,4261
2021-10-16,Australia,1036.12,8607
2021-10-16,United States,1135.88,8535
2021-10-16,Canada,1172.78,5637
2021-10-17,Germany,1122.92,7931
2021-10-17,Argentina,941.62,6214
2021-10-17,Romania,1085.78,5945
2021-10-17,Australia,1049.93,17126
2021-10-17,Canada,1192.67,12901
2021-10-17,United States,1120.09,5922
2021-10-18,Romania,1036.9,4606
2021-10-18,Argentina,932.38,6506
2021-10-18,Germany,1109.76,5368
2021-10-18,Australia,1050.61,14793
2021-10-18,United States,1114.03,11731
2021-10-18,Canada,1218.3,11397
2021-10-19,United States,1127.85,7212
2021-10-19,Australia,1011.02,13978
2021-10-19,Canada,1202.37,6682
2021-10-19,Argentina,967.49,7077
2021-10-19,Germany,1107.91,5989
2021-10-19,Romania,1009.18,6013
2021-10-20,Romania,1014.56,7170
2021-10-20,Canada,1199.03,13361
2021-10-20,Argentina,954.16,5905
2021-10-20,Australia,1048.61,8317
2021-10-20,Germany,1073.91,3291
2021-10-20,United States,1168.55,10016
2021-10-21,Germany,1087.86,5968
2021-10-21,Romania,1025.74,6619
2021-10-21,Argentina,917.83,6688
2021-10-21,Canada,1182.14,12366
2021-10-21,Australia,1074.65,11495
2021-10-21,United States,1103.88,9520
2021-10-22,United States,1120.18,8594
2021-10-22,Australia,996.14,16964
2021-10-22,Canada,1185.96,5101
2021-10-22,Argentina,974.84,3448
2021-10-22,Germany,1102.57,7245
2021-10-22,Romania,1002.12,2944
2021-10-23,Australia,1001.99,10133
2021-10-23,United States,1128.44,10170
2021-10-23,Canada,1112.54,14267
2021-10-23,Germany,1090.13,8404
2021-10-23,Romania,1032.52,4468
2021-10-23,Argentina,911.25,6726
2021-10-24,Germany,1051.46,3076
2021-10-24,Romania,1031.07,3538
2021-10-24,Argentina,929.34,6326
2021-10-24,United States,1171.51,7441
2021-10-24,Australia,1056.65,10118
2021-10-24,Canada,1184.15,13376
2021-10-25,Germany,1072.68,4357
2021-10-25,Argentina,984.14,3474
2021-10-25,Romania,1022.76,3029
2021-10-25,Australia,1014.35,9794
2021-10-25,United States,1134.69,11366
2021-10-25,Canada,1170.05,14641
2021-10-26,Australia,1022.98,6972
2021-10-26,Canada,1168.92,14367
2021-10-26,United States,1133.32,10270
2021-10-26,Romania,1012.27,7391
2021-10-26,Germany,1089.31,7291
2021-10-26,Argentina,941.18,5490
2021-10-27,United States,1112.72,10553
2021-10-27,Australia,1051.45,6040
2021-10-27,Canada,1140.11,14463
2021-10-27,Argentina,958.13,2729
2021-10-27,Germany,1077.78,5540
2021-10-27,Romania,1011.47,7116
2021-10-28,United States,1111.53,10598
2021-10-28,Australia,1046.98,13558
2021-10-28,Canada,1185.76,11008
2021-10-28,Argentina,952.88,5543
2021-10-28,Romania,1052.21,5140
2021-10-28,Germany,1144.0,5386
2021-10-29,Germany,1064.04,6028
2021-10-29,Argentina,972.61,4098
2021-10-29,Romania,1049.49,7308
2021-10-29,Australia,1040.6,6355
2021-10-29,United States,1160.92,5167
2021-10-29,Canada,1179.53,12917
2021-10-30,United States,1154.91,7949
2021-10-30,Australia,1054.78,12392
2021-10-30,Canada,1184.56,10419
2021-10-30,Argentina,967.62,6867
2021-10-30,Germany,1068.58,7261
2021-10-30,Romania,977.46,3299
2021-10-31,Canada,1171.78,12422
2021-10-31,Australia,1021.82,11226
2021-10-31,United States,1135.11,5467
2021-10-31,Romania,1016.68,5115
2021-10-31,Germany,1059.37,5813
2021-10-31,Argentina,983.52,4139
2021-11-01,United States,1128.37,10859
2021-11-01,Australia,1055.05,16208
2021-11-01,Canada,1186.19,7861
2021-11-01,Argentina,984.15,6431
2021-11-01,Germany,1110.01,3629
2021-11-01,Romania,1024.07,5890
2021-11-02,Germany,1090.77,4915
2021-11-02,Argentina,984.46,4764
2021-11-02,Romania,1004.55,6042
2021-11-02,Australia,1033.0,17655
2021-11-02,United States,1178.18,4889
2021-11-02,Canada,1164.51,13894
2021-11-03,United States,1110.44,10142
2021-11-03,Australia,1038.4,17859
2021-11-03,Canada,1171.91,11228
2021-11-03,Argentina,945.5,3956
2021-11-03,Romania,1016.88,6550
2021-11-03,Germany,1125.05,6559
2021-11-04,United States,1143.43,5422
2021-11-04,Australia,1054.37,9083
2021-11-04,Canada,1181.46,13502
2021-11-04,Argentina,962.03,2519
2021-11-04,Germany,1115.53,4004
2021-11-04,Romania,1037.38,7158
2021-11-05,Germany,1083.52,6628
2021-11-05,Romania,1034.48,5373
2021-11-05,Argentina,1039.27,3430
2021-11-05,Canada,1189.82,11179
2021-11-05,Australia,1053.04,8239
2021-11-05,United States,1132.24,9337
2021-11-06,Argentina,930.0,2926
2021-11-06,Romania,1008.95,3675
2021-11-06,Germany,1101.07,4698
2021-11-06,Canada,1171.97,5609
2021-11-06,Australia,1037.7,11249
2021-11-06,United States,1116.41,8401
2021-11-07,Germany,1110.74,7777
2021-11-07,Argentina,957.83,6010
2021-11-07,Romania,1041.07,6738
2021-11-07,Australia,1077.01,17246
2021-11-07,United States,1156.23,6705
2021-11-07,Canada,1161.17,13887
2021-11-08,Canada,1189.03,8077
2021-11-08,United States,1142.61,9405
2021-11-08,Australia,1016.61,9512
2021-11-08,Germany,1123.56,7785
2021-11-08,Argentina,988.08,6527
2021-11-08,Romania,1062.85,4845
2021-11-09,Argentina,954.83,4829
2021-11-09,Germany,1095.19,4269
2021-11-09,Romania,1033.88,6295
2021-11-09,Canada,1184.18,12760
2021-11-09,United States,1123.73,6630
2021-11-09,Australia,1055.01,15841
2021-11-10,Germany,1132.47,6125
2021-11-10,Argentina,930.58,7167
2021-11-10,Romania,1058.15,4183
2021-11-10,Australia,1033.75,8100
2021-11-10,United States,1108.59,5554
2021-11-10,Canada,1206.35,13831
2021-11-11,Australia,1046.8,8394
2021-11-11,Canada,1181.36,12469
2021-11-11,Argentina,973.19,2831
2021-11-11,Germany,1122.96,3603
2021-11-11,Romania,1047.51,6360
2021-11-11,United States,1107.18,6582
2021-11-12,Australia,1060.42,7958
2021-11-12,United States,1166.88,9786
2021-11-12,Canada,1199.83,11468
2021-11-12,Romania,992.67,4625
2021-11-12,Germany,1107.74,5698
2021-11-12,Argentina,980.53,5023
2021-11-13,Germany,1097.88,6890
2021-11-13,Argentina,980.29,7098
2021-11-13,Romania,1044.3,2952
2021-11-13,Australia,1064.9,15461
2021-11-13,United States,1142.89,7791
2021-11-13,Canada,1185.36,6354
2021-11-14,United States,1128.76,9243
2021-11-14,Australia,1075.65,12655
2021-11-14,Canada,1198.65,7141
2021-11-14,Argentina,958.21,3411
2021-11-14,Germany,1119.52,8196
2021-11-14,Romania,1040.43,4692
2021-11-15,United States,1152.33,5730
2021-11-15,Australia,1056.3,10739
2021-11-15,Canada,1209.56,8360
2021-11-15,Argentina,976.87,5606
2021-11-15,Germany,1108.38,4078
2021-11-15,Romania,1007.15,2602
2021-11-16,United States,1137.06,9949
2021-11-16,Australia,1042.84,15118
2021-11-16,Canada,1181.6,8177
2021-11-16,Argentina,967.54,4775
2021-11-16,Germany,1101.44,6673
2021-11-16,Romania,990.13,3090
2021-11-17,Germany,1077.32,7214
2021-11-17,Argentina,975.38,4543
2021-11-17,Romania,1040.87,2687
2021-11-17,Australia,1063.77,11693
2021-11-17,United States,1136.95,10849
2021-11-17,Canada,1199.63,11010
2021-11-18,United States,1174.31,7221
2021-11-18,Canada,1204.26,6797
2021-11-18,Australia,1005.86,11794
2021-11-18,Argentina,967.87,3915
2021-11-18,Romania,1047.44,3008
2021-11-18,Germany,1094.6,5314
2021-11-19,United States,1137.78,5190
2021-11-19,Australia,1039.71,12702
2021-11-19,Canada,1172.76,9289
2021-11-19,Argentina,967.16,3740
2021-11-19,Germany,1093.57,7191
2021-11-19,Romania,1049.13,5923
2021-11-20,Germany,1130.7,6255
2021-11-20,Argentina,978.17,5741
2021-11-20,Romania,1060.17,6419
2021-11-20,Australia,1020.5,7204
2021-11-20,Canada,1167.74,7407
2021-11-20,United States,1140.45,10731
2021-11-21,Germany,1109.03,4140
2021-11-21,Romania,1029.07,3640
2021-11-21,Argentina,970.65,6386
2021-11-21,Australia,1060.1,6122
2021-11-21,Canada,1188.76,8826
2021-11-21,United States,1112.44,4810
2021-11-22,United States,1120.7,8008
2021-11-22,Australia,1025.62,14167
2021-11-22,Canada,1200.06,12724
2021-11-22,Argentina,958.89,7221
2021-11-22,Germany,1083.95,6442
2021-11-22,Romania,1022.59,2893
2021-11-23,Romania,1045.73,4634
2021-11-23,Argentina,962.25,5289
2021-11-23,Germany,1119.6,4397
2021-11-23,Canada,1149.96,9713
2021-11-23,United States,1133.31,9680
2021-11-23,Australia,1084.2,7903
2021-11-24,Romania,1050.67,7085
2021-11-24,Germany,1089.04,7535
2021-11-24,Argentina,958.06,4305
2021-11-24,United States,1130.62,7039
2021-11-24,Australia,1033.9,11295
2021-11-24,Canada,1189.34,8200
2021-11-25,United States,1122.23,4501
2021-11-25,Australia,1083.18,7249
2021-11-25,Canada,1180.32,9142
2021-11-25,Argentina,979.39,6857
2021-11-25,Germany,1063.7,4385
2021-11-25,Romania,1047.62,5200
2021-11-26,United States,1144.37,4108
2021-11-26,Australia,1047.78,17343
2021-11-26,Canada,1200.16,7637
2021-11-26,Germany,1084.51,6389
2021-11-26,Argentina,945.14,6587
2021-11-26,Romania,1054.35,7042
2021-11-27,United States,1151.15,10343
2021-11-27,Australia,1039.24,10594
2021-11-27,Canada,1145.59,6057
2021-11-27,Argentina,931.18,3934
2021-11-27,Germany,1128.65,8389
2021-11-27,Romania,1030.47,5517
2021-11-28,Romania,1033.08,3340
2021-11-28,Argentina,938.82,6822
2021-11-28,Germany,1116.75,7995
2021-11-28,Australia,1028.23,7321
2021-11-28,United States,1157.42,11557
2021-11-28,Canada,1201.34,8410
2021-11-29,Argentina,999.03,4375
2021-11-29,Romania,1042.99,3864
2021-11-29,Germany,1080.61,3766
2021-11-29,Canada,1198.88,6219
2021-11-29,Australia,1038.52,8787
2021-11-29,United States,1144.87,7194
2021-11-30,Germany,1094.86,7760
2021-11-30,United States,1169.57,11693
2021-11-30,Australia,1058.44,7780
2021-11-30,Canada,1202.76,12736
2021-11-30,Argentina,963.18,2921
2021-11-30,Romania,1055.5,4092
2021-12-01,United States,1153.41,4035
2021-12-01,Australia,1061.93,12278
2021-12-01,Canada,1214.36,9827
2021-12-01,Germany,1098.06,8964
2021-12-01,Romania,1026.36,6783
2021-12-01,Argentina,966.37,4411
2021-12-02,Argentina,973.48,3927
2021-12-02,Germany,1139.54,8356
2021-12-02,Romania,1043.57,5930
2021-12-02,Canada,1189.48,12992
2021-12-02,United States,1159.17,11983
2021-12-02,Australia,1022.26,14270
2021-12-03,Germany,1100.83,4547
2021-12-03,Argentina,984.52,2566
2021-12-03,Romania,1067.77,3794
2021-12-03,Australia,1089.34,13502
2021-12-03,United States,1145.27,11996
2021-12-03,Canada,1187.98,11399
2021-12-04,Germany,1098.55,7568
2021-12-04,Argentina,978.88,7155
2021-12-04,Romania,1070.9,6399
2021-12-04,Australia,1083.19,13091
2021-12-04,United States,1142.09,7192
2021-12-04,Canada,1216.4,14730
2021-12-05,Romania,1037.44,7103
2021-12-05,Germany,1091.73,5603
2021-12-05,Argentina,990.65,5654
2021-12-05,Australia,1045.6,15015
2021-12-05,United States,1150.15,11297
2021-12-05,Canada,1175.74,11377
2021-12-06,United States,1130.05,5568
2021-12-06,Australia,1078.48,11527
2021-12-06,Canada,1213.2,13830
2021-12-06,Germany,1075.5,7640
2021-12-06,Romania,1042.71,4600
2021-12-06,Argentina,999.37,4057
2021-12-07,United States,1168.76,9839
2021-12-07,Australia,1049.08,11661
2021-12-07,Canada,1227.84,14424
2021-12-07,Argentina,958.38,4622
2021-12-07,Germany,1119.69,8075
2021-12-07,Romania,1064.04,3798
2021-12-08,Canada,1208.46,13747
2021-12-08,United States,1147.32,5417
2021-12-08,Australia,1077.91,9054
2021-12-08,Argentina,986.91,3421
2021-12-08,Romania,1063.1,4882
2021-12-08,Germany,1110.14,8959
2021-12-09,United States,1133.91,9326
2021-12-09,Australia,1073.67,11996
2021-12-09,Canada,1190.13,6967
2021-12-09,Argentina,982.0,6966
2021-12-09,Germany,1141.92,5742
2021-12-09,Romania,1005.77,7054
2021-12-10,Argentina,982.18,3070
2021-12-10,Canada,1201.4,7771
2021-12-10,Romania,1045.61,5029
2021-12-10,United States,1153.8,4480
2021-12-10,Germany,1153.41,7915
2021-12-10,Australia,1048.05,16287
2021-12-11,United States,1159.28,4382
2021-12-11,Canada,1239.71,5950
2021-12-11,Australia,1058.42,9827
2021-12-11,Germany,1092.45,6549
2021-12-11,Argentina,962.22,6874
2021-12-11,Romania,1034.55,3202
2021-12-12,United States,1162.49,10314
2021-12-12,Australia,1049.32,9372
2021-12-12,Canada,1205.51,10670
2021-12-12,Argentina,926.58,4002
2021-12-12,Germany,1143.02,7115
2021-12-12,Romania,1050.19,7254
2021-12-13,Germany,1116.15,8116
2021-12-13,Argentina,981.63,4314
2021-12-13,Romania,1030.92,3709
2021-12-13,Australia,1035.49,7153
2021-12-13,Canada,1206.95,5614
2021-12-13,United States,1161.1,11597
2021-12-14,Romania,1049.2,2881
2021-12-14,Germany,1096.96,7798
2021-12-14,Argentina,976.58,4965
2021-12-14,United States,1149.26,6843
2021-12-14,Australia,1029.65,15913
2021-12-14,Canada,1210.24,13552
2021-12-15,United States,1130.36,7469
2021-12-15,Australia,1064.99,10320
2021-12-15,Canada,1234.45,6403
2021-12-15,Argentina,945.97,3615
2021-12-15,Germany,1119.75,3317
2021-12-15,Romania,1032.61,5791
2021-12-16,United States,1125.64,11682
2021-12-16,Argentina,975.48,6208
2021-12-16,Australia,1046.12,11325
2021-12-16,Germany,1103.72,4933
2021-12-16,Romania,1038.46,7066
2021-12-16,Canada,1184.96,6665
2021-12-17,United States,1175.99,9751
2021-12-17,Australia,1068.99,17398
2021-12-17,Canada,1187.99,7020
2021-12-17,Argentina,990.39,6014
2021-12-17,Germany,1126.23,8277
2021-12-17,Romania,1038.91,4571
2021-12-18,Germany,1081.78,6689
2021-12-18,Argentina,993.12,6385
2021-12-18,Romania,1076.69,7477
2021-12-18,Australia,1054.65,11845
2021-12-18,United States,1130.0,11502
2021-12-18,Canada,1187.25,10395
2021-12-19,Canada,1246.23,8203
2021-12-19,Australia,1100.98,11650
2021-12-19,United States,1149.53,10843
2021-12-19,Argentina,948.58,2857
2021-12-19,Romania,1034.67,6773
2021-12-19,Germany,1144.29,5925
2021-12-20,United States,1138.52,9154
2021-12-20,Australia,1048.97,15821
2021-12-20,Canada,1193.91,13832
2021-12-20,Argentina,1020.83,5877
2021-12-20,Germany,1165.44,7001
2021-12-20,Romania,1066.99,7361
2021-12-21,Romania,1054.46,7300
2021-12-21,Germany,1128.09,5213
2021-12-21,Argentina,991.69,4057
2021-12-21,Canada,1201.98,12221
2021-12-21,United States,1170.89,4290
2021-12-21,Australia,1057.82,13562
2021-12-22,Romania,1044.52,4371
2021-12-22,Argentina,974.29,6688
2021-12-22,Germany,1160.36,5868
2021-12-22,Canada,1185.13,5889
2021-12-22,United States,1121.49,10113
2021-12-22,Australia,1030.91,10329
2021-12-23,United States,1135.75,9391
2021-12-23,Australia,1059.59,12147
2021-12-23,Canada,1209.48,7096
2021-12-23,Argentina,973.75,3192
2021-12-23,Germany,1136.32,6130
2021-12-23,Romania,1073.39,2927
2021-12-24,United States,1135.05,11867
2021-12-24,Canada,1216.76,12015
2021-12-24,Australia,1053.37,7188
2021-12-24,Romania,1073.56,4695
2021-12-24,Germany,1131.27,8962
2021-12-24,Argentina,994.98,4666
2021-12-25,Romania,1061.17,2666
2021-12-25,Germany,1136.75,3821
2021-12-25,Argentina,988.37,3910
2021-12-25,Australia,1067.4,14787
2021-12-25,United States,1164.14,10287
2021-12-25,Canada,1180.25,7742
2021-12-26,Romania,1068.83,3056
2021-12-26,Argentina,972.13,6620
2021-12-26,Germany,1111.55,4100
2021-12-26,Canada,1223.73,6693
2021-12-26,United States,1171.52,11689
2021-12-26,Australia,1064.97,11740
2021-12-27,Romania,1042.66,3435
2021-12-27,Germany,1094.74,8297
2021-12-27,Argentina,1004.56,3802
2021-12-27,United States,1157.14,7577
2021-12-27,Australia,1065.89,9163
2021-12-27,Canada,1218.76,5738
2021-12-28,Canada,1178.11,13179
2021-12-28,United States,1166.79,4097
2021-12-28,Australia,1081.65,9348
2021-12-28,Argentina,989.61,3172
2021-12-28,Germany,1126.7,3141
2021-12-28,Romania,1030.89,7465
2021-12-29,Germany,1121.09,6601
2021-12-29,Argentina,981.6,3136
2021-12-29,Romania,1066.18,4922
2021-12-29,Australia,1074.46,17455
2021-12-29,United States,1196.46,6021
2021-12-29,Canada,1192.43,9549
2021-12-30,Germany,1133.95,5613
2021-12-30,United States,1141.91,11723
2021-12-30,Australia,1056.29,9807
2021-12-30,Canada,1209.63,7440
2021-12-30,Argentina,975.4,6032
2021-12-30,Romania,1051.97,5881
2021-12-31,United States,1182.39,5982
2021-12-31,Canada,1208.72,8458
2021-12-31,Australia,1071.85,13228
2021-12-31,Germany,1155.86,5826
2021-12-31,Argentina,986.41,6868
2021-12-31,Romania,1052.29,4069
2022-01-01,Romania,1354.82,3804
2022-01-01,Germany,1424.84,3233
2022-01-01,Argentina,1252.54,4408
2022-01-01,United States,1473.8,9128
2022-01-01,Australia,1370.08,11894
2022-01-01,Canada,1549.02,12384
2022-01-02,Romania,1336.88,6568
2022-01-02,Germany,1453.94,6064
2022-01-02,Argentina,1275.92,2806
2022-01-02,United States,1493.48,10301
2022-01-02,Australia,1349.82,11189
2022-01-02,Canada,1520.9,13906
2022-01-03,Germany,1448.46,5522
2022-01-03,Romania,1320.66,2656
2022-01-03,Argentina,1268.35,3718
2022-01-03,Canada,1544.61,9838
2022-01-03,Australia,1345.77,16309
2022-01-03,United States,1461.31,7191
2022-01-04,Romania,1367.09,5938
2022-01-04,Germany,1432.37,8282
2022-01-04,Argentina,1258.84,7097
2022-01-04,United States,1473.45,10312
2022-01-04,Australia,1363.96,13718
2022-01-04,Canada,1554.74,14569
2022-01-05,United States,1479.04,7208
2022-01-05,Australia,1354.42,8607
2022-01-05,Canada,1547.69,13247
2022-01-05,Argentina,1258.24,3015
2022-01-05,Germany,1424.11,8398
2022-01-05,Romania,1337.84,6126
2022-01-06,Canada,1562.96,12761
2022-01-06,United States,1460.18,9767
2022-01-06,Australia,1362.04,13403
2022-01-06,Argentina,1275.37,3134
2022-01-06,Germany,1449.95,6501
2022-01-06,Romania,1331.2,3124
2022-01-07,Germany,1430.4,3064
2022-01-07,Argentina,1265.22,2946
2022-01-07,Romania,1325.88,7390
2022-01-07,Australia,1352.81,7651
2022-01-07,United States,1443.65,9978
2022-01-07,Canada,1536.88,11909
2022-01-08,Romania,1323.15,4168
2022-01-08,Argentina,1278.06,6882
2022-01-08,Germany,1441.29,5492
2022-01-08,Australia,1368.6,7357
2022-01-08,United States,1479.29,4968
2022-01-08,Canada,1560.52,8757
2022-01-09,Germany,1418.33,4089
2022-01-09,Romania,1355.62,5431
2022-01-09,Canada,1572.02,11506
2022-01-09,Australia,1369.77,12486
2022-01-09,United States,1437.09,5782
2022-01-09,Argentina,1267.05,4172
2022-01-10,Germany,1443.17,5606
2022-01-10,United States,1502.0,9073
2022-01-10,Australia,1413.71,7851
2022-01-10,Canada,1551.22,10210
2022-01-10,Argentina,1270.02,5924
2022-01-10,Romania,1370.48,5916
2022-01-11,Australia,1370.75,17968
2022-01-11,Romania,1329.36,4878
2022-01-11,Germany,1431.62,5020
2022-01-11,Argentina,1287.03,5222
2022-01-11,Canada,1530.25,6221
2022-01-11,United States,1472.13,10409
2022-01-12,Germany,1406.37,6582
2022-01-12,Romania,1345.15,6006
2022-01-12,Argentina,1278.8,5528
2022-01-12,United States,1493.59,7496
2022-01-12,Australia,1354.79,7258
2022-01-12,Canada,1570.3,9247
2022-01-13,Germany,1434.37,7558
2022-01-13,Argentina,1259.3,5923
2022-01-13,Romania,1328.73,3495
2022-01-13,Australia,1344.65,17005
2022-01-13,United States,1493.38,10879
2022-01-13,Canada,1539.19,13692
2022-01-14,Germany,1426.39,3889
2022-01-14,Argentina,1297.02,3950
2022-01-14,Romania,1353.5,3512
2022-01-14,Australia,1374.49,8977
2022-01-14,United States,1504.87,5189
2022-01-14,Canada,1541.11,6810
2022-01-15,Romania,1348.61,7293
2022-01-15,Germany,1484.66,5171
2022-01-15,Argentina,1255.1,3535
2022-01-15,Australia,1338.95,6604
2022-01-15,United States,1486.78,6881
2022-01-15,Canada,1555.65,11123
2022-01-16,Argentina,1242.53,6277
2022-01-16,Germany,1457.73,8792
2022-01-16,Romania,1329.82,2537
2022-01-16,Canada,1548.5,12336
2022-01-16,Australia,1378.35,10643
2022-01-16,United States,1469.62,5041
2022-01-17,United States,1478.53,7153
2022-01-17,Australia,1410.99,8510
2022-01-17,Canada,1548.02,7048
2022-01-17,Argentina,1258.82,3236
2022-01-17,Germany,1409.59,5770
2022-01-17,Romania,1330.96,4965
2022-01-18,Australia,1367.41,9889
2022-01-18,United States,1457.01,5365
2022-01-18,Canada,1545.3,11372
2022-01-18,Germany,1433.54,4782
2022-01-18,Romania,1331.53,4900
2022-01-18,Argentina,1263.45,7151
2022-01-19,United States,1519.43,4341
2022-01-19,Australia,1335.95,15948
2022-01-19,Canada,1551.1,13140
2022-01-19,Argentina,1260.24,3076
2022-01-19,Germany,1416.75,4192
2022-01-19,Romania,1366.75,2722
2022-01-20,Romania,1370.79,5296
2022-01-20,Australia,1362.6,12823
2022-01-20,United States,1496.58,9634
2022-01-20,Argentina,1277.79,4051
