date,flour_type,required_bulk_tons
2021-07-09,Patent,70.42
2021-07-09,Superior,183.95
2021-07-09,Superior Brown,17.67
2021-07-10,Bakery,146.04000000000002
2021-07-10,Brown,42.83
2021-07-10,Patent,72.89
2021-07-10,Superior,175.32
2021-07-10,Superior Brown,16.22
2021-07-11,Bakery,147.16
2021-07-11,Brown,54.03
2021-07-11,Patent,84.00999999999999
2021-07-11,Superior,181.86
2021-07-11,Superior Brown,17.97
2021-07-12,Bakery,144.29
2021-07-12,Brown,54.17
2021-07-12,Patent,86.52000000000001
2021-07-12,Superior,183.54
2021-07-12,Superior Brown,16.15
2021-07-13,Bakery,147.58
2021-07-13,Brown,48.78
2021-07-13,Patent,86.85
2021-07-13,Superior,190.57
2021-07-13,Superior Brown,18.41
2021-07-14,Bakery,143.98
2021-07-14,Brown,43.05
2021-07-14,Patent,85.22
2021-07-14,Superior,183.0
2021-07-14,Superior Brown,15.71
2021-07-15,Bakery,147.65
2021-07-15,Brown,45.3
2021-07-15,Patent,86.05
2021-07-15,Superior,178.67000000000002
2021-07-15,Superior Brown,22.35
2021-07-16,Bakery,138.8
2021-07-16,Brown,42.67
2021-07-16,Patent,80.42
2021-07-16,Superior,170.11
2021-07-16,Superior Brown,17.69
2021-07-17,Bakery,140.64000000000001
2021-07-17,Brown,41.64
2021-07-17,Patent,75.22
2021-07-17,Superior,163.9
2021-07-17,Superior Brown,16.1
2021-07-18,Bakery,147.14
2021-07-18,Brown,48.99
2021-07-18,Patent,81.57
2021-07-18,Superior,196.03
2021-07-18,Superior Brown,18.73
2021-07-19,Bakery,146.27
2021-07-19,Brown,50.43
2021-07-19,Patent,85.0
2021-07-19,Superior,165.75
2021-07-19,Superior Brown,16.93
2021-07-20,Bakery,137.73
2021-07-20,Brown,47.66
2021-07-20,Patent,81.96000000000001
2021-07-20,Superior,193.14
2021-07-20,Superior Brown,20.84
2021-07-21,Bakery,151.95
2021-07-21,Brown,45.65
2021-07-21,Patent,80.35
2021-07-21,Superior,179.41
2021-07-21,Superior Brown,17.04
2021-07-22,Bakery,144.96
2021-07-22,Brown,46.989999999999995
2021-07-22,Patent,75.46
2021-07-22,Superior,185.17
2021-07-22,Superior Brown,17.69
2021-07-23,Bakery,121.71000000000001
2021-07-23,Brown,44.25
2021-07-23,Patent,66.1
2021-07-23,Superior,169.52
2021-07-23,Superior Brown,16.0
2021-07-24,Bakery,128.13
2021-07-24,Brown,42.2
2021-07-24,Patent,72.73
2021-07-24,Superior,164.89
2021-07-24,Superior Brown,14.95
2021-07-25,Bakery,157.3
2021-07-25,Brown,53.75
2021-07-25,Patent,85.08
2021-07-25,Superior,179.82
2021-07-25,Superior Brown,18.32
2021-07-26,Bakery,139.82
2021-07-26,Brown,46.21
2021-07-26,Patent,80.44
2021-07-26,Superior,170.88
2021-07-26,Superior Brown,16.94
2021-07-27,Bakery,139.57999999999998
2021-07-27,Brown,48.77
2021-07-27,Patent,76.12
2021-07-27,Superior,177.87
2021-07-27,Superior Brown,19.03
2021-07-28,Bakery,137.85
2021-07-28,Brown,48.54
2021-07-28,Patent,79.3
2021-07-28,Superior,169.97
2021-07-28,Superior Brown,19.34
2021-07-29,Bakery,132.76
2021-07-29,Brown,48.42
2021-07-29,Patent,84.00999999999999
2021-07-29,Superior,168.31
2021-07-29,Superior Brown,16.32
2021-07-30,Bakery,123.9
2021-07-30,Brown,42.55
2021-07-30,Patent,70.45
2021-07-30,Superior,169.93
2021-07-30,Superior Brown,17.44
2021-07-31,Bakery,129.4
2021-07-31,Brown,42.1
2021-07-31,Patent,77.42
2021-07-31,Superior,160.32
2021-07-31,Superior Brown,13.72
2021-08-01,Bakery,75.0
2021-08-01,Brown,25.44
2021-08-01,Patent,44.23
2021-08-01,Superior,100.54
2021-08-01,Superior Brown,8.82
2021-08-02,Bakery,82.89
2021-08-02,Brown,25.05
2021-08-02,Patent,43.81
2021-08-02,Superior,94.62
2021-08-02,Superior Brown,9.84
2021-08-03,Bakery,84.67
2021-08-03,Brown,26.58
2021-08-03,Patent,43.92
2021-08-03,Superior,95.59
2021-08-03,Superior Brown,10.02
2021-08-04,Bakery,71.13
2021-08-04,Brown,26.66
2021-08-04,Patent,45.64
2021-08-04,Superior,94.57
2021-08-04,Superior Brown,9.28
2021-08-05,Bakery,78.38
2021-08-05,Brown,25.130000000000003
2021-08-05,Patent,46.9
2021-08-05,Superior,103.26
2021-08-05,Superior Brown,10.31
2021-08-06,Bakery,68.76
2021-08-06,Brown,21.950000000000003
2021-08-06,Patent,39.25
2021-08-06,Superior,94.39
2021-08-06,Superior Brown,8.85
2021-08-07,Bakery,68.66
2021-08-07,Brown,23.21
2021-08-07,Patent,40.260000000000005
2021-08-07,Superior,89.57
2021-08-07,Superior Brown,7.62
2021-08-08,Bakery,74.53999999999999
2021-08-08,Brown,25.78
2021-08-08,Patent,42.8
2021-08-08,Superior,97.63
2021-08-08,Superior Brown,9.72
2021-08-09,Bakery,76.97999999999999
2021-08-09,Brown,26.2
2021-08-09,Patent,40.86
2021-08-09,Superior,97.11
2021-08-09,Superior Brown,8.77
2021-08-10,Bakery,77.17
2021-08-10,Brown,25.96
2021-08-10,Patent,40.88
2021-08-10,Superior,99.11
2021-08-10,Superior Brown,10.26
2021-08-11,Bakery,80.17999999999999
2021-08-11,Brown,27.28
2021-08-11,Patent,45.010000000000005
2021-08-11,Superior,99.94999999999999
2021-08-11,Superior Brown,8.33
2021-08-12,Bakery,77.75999999999999
2021-08-12,Brown,25.46
2021-08-12,Patent,41.45
2021-08-12,Superior,97.62
2021-08-12,Superior Brown,9.42
2021-08-13,Bakery,70.81
2021-08-13,Brown,23.490000000000002
2021-08-13,Patent,36.92
2021-08-13,Superior,86.07000000000001
2021-08-13,Superior Brown,7.06
2021-08-14,Bakery,73.29
2021-08-14,Brown,21.77
2021-08-14,Patent,38.24
2021-08-14,Superior,82.69
2021-08-14,Superior Brown,9.04
2021-08-15,Bakery,74.62
2021-08-15,Brown,25.45
2021-08-15,Patent,42.82
2021-08-15,Superior,95.2
2021-08-15,Superior Brown,8.94
2021-08-16,Bakery,81.93
2021-08-16,Brown,27.630000000000003
2021-08-16,Patent,43.870000000000005
2021-08-16,Superior,103.69
2021-08-16,Superior Brown,9.83
2021-08-17,Bakery,75.03
2021-08-17,Brown,24.64
2021-08-17,Patent,38.82
2021-08-17,Superior,99.09
2021-08-17,Superior Brown,8.67
2021-08-18,Bakery,74.2
2021-08-18,Brown,23.91
2021-08-18,Patent,42.6
2021-08-18,Superior,98.28999999999999
2021-08-18,Superior Brown,9.71
2021-08-19,Bakery,74.9
2021-08-19,Brown,24.39
2021-08-19,Patent,45.66
2021-08-19,Superior,92.1
2021-08-19,Superior Brown,10.59
2021-08-20,Bakery,66.23
2021-08-20,Brown,20.91
2021-08-20,Patent,41.34
2021-08-20,Superior,90.06
2021-08-20,Superior Brown,8.69
2021-08-21,Bakery,70.88
2021-08-21,Brown,22.39
2021-08-21,Patent,40.47
2021-08-21,Superior,81.96
2021-08-21,Superior Brown,7.55
2021-08-22,Bakery,77.28999999999999
2021-08-22,Brown,24.310000000000002
2021-08-22,Patent,42.65
2021-08-22,Superior,97.5
2021-08-22,Superior Brown,8.78
2021-08-23,Bakery,76.94
2021-08-23,Brown,23.76
2021-08-23,Patent,39.5
2021-08-23,Superior,88.46000000000001
2021-08-23,Superior Brown,8.73
2021-08-24,Bakery,71.09
2021-08-24,Brown,25.96
2021-08-24,Patent,40.47
2021-08-24,Superior,100.5
2021-08-24,Superior Brown,9.84
2021-08-25,Bakery,74.4
2021-08-25,Brown,25.61
2021-08-25,Patent,36.91
2021-08-25,Superior,95.8
2021-08-25,Superior Brown,8.83
2021-08-26,Bakery,76.52
2021-08-26,Brown,24.65
2021-08-26,Patent,36.92
2021-08-26,Superior,96.71
2021-08-26,Superior Brown,9.54
2021-08-27,Bakery,64.97
2021-08-27,Brown,21.42
2021-08-27,Patent,40.86
2021-08-27,Superior,91.95
2021-08-27,Superior Brown,7.92
2021-08-28,Bakery,70.47
2021-08-28,Brown,21.689999999999998
2021-08-28,Patent,33.26
2021-08-28,Superior,83.64
2021-08-28,Superior Brown,7.7
2021-08-29,Bakery,74.13
2021-08-29,Brown,21.950000000000003
2021-08-29,Patent,40.019999999999996
2021-08-29,Superior,85.93
2021-08-29,Superior Brown,9.13
2021-08-30,Bakery,70.48
2021-08-30,Brown,23.25
2021-08-30,Patent,41.93
2021-08-30,Superior,96.07
2021-08-30,Superior Brown,9.96
2021-08-31,Bakery,73.42
2021-08-31,Brown,23.64
2021-08-31,Patent,39.599999999999994
2021-08-31,Superior,94.99
2021-08-31,Superior Brown,8.43
2021-09-01,Bakery,72.1
2021-09-01,Brown,23.619999999999997
2021-09-01,Patent,46.230000000000004
2021-09-01,Superior,95.86
2021-09-01,Superior Brown,9.65
2021-09-02,Bakery,73.32000000000001
2021-09-02,Brown,23.79
2021-09-02,Patent,43.44
2021-09-02,Superior,93.44
2021-09-02,Superior Brown,9.07
2021-09-03,Bakery,63.66
2021-09-03,Brown,21.869999999999997
2021-09-03,Patent,35.08
2021-09-03,Superior,85.38
2021-09-03,Superior Brown,8.75
2021-09-04,Bakery,67.56
2021-09-04,Brown,23.73
2021-09-04,Patent,35.78
2021-09-04,Superior,86.8
2021-09-04,Superior Brown,8.19
2021-09-05,Bakery,77.75999999999999
2021-09-05,Brown,24.54
2021-09-05,Patent,40.57
2021-09-05,Superior,88.91
2021-09-05,Superior Brown,9.13
2021-09-06,Bakery,73.58
2021-09-06,Brown,25.07
2021-09-06,Patent,37.66
2021-09-06,Superior,89.33
2021-09-06,Superior Brown,8.97
2021-09-07,Bakery,68.49
2021-09-07,Brown,25.29
2021-09-07,Patent,42.29
2021-09-07,Superior,96.03999999999999
2021-09-07,Superior Brown,9.45
2021-09-08,Bakery,70.84
2021-09-08,Brown,25.17
2021-09-08,Patent,38.08
2021-09-08,Superior,91.52000000000001
2021-09-08,Superior Brown,8.21
2021-09-09,Bakery,74.33
2021-09-09,Brown,24.14
2021-09-09,Patent,47.75
2021-09-09,Superior,94.58
2021-09-09,Superior Brown,8.76
2021-09-10,Bakery,64.78
2021-09-10,Brown,21.58
2021-09-10,Patent,38.64
2021-09-10,Superior,79.68
2021-09-10,Superior Brown,8.44
2021-09-11,Bakery,67.7
2021-09-11,Brown,23.58
2021-09-11,Patent,36.74
2021-09-11,Superior,82.64
2021-09-11,Superior Brown,8.71
2021-09-12,Bakery,70.2
2021-09-12,Brown,23.61
2021-09-12,Patent,40.36
2021-09-12,Superior,91.3
2021-09-12,Superior Brown,9.28
2021-09-13,Bakery,71.01
2021-09-13,Brown,22.560000000000002
2021-09-13,Patent,44.5
2021-09-13,Superior,87.61
2021-09-13,Superior Brown,8.36
2021-09-14,Bakery,65.89999999999999
2021-09-14,Brown,26.66
2021-09-14,Patent,40.32
2021-09-14,Superior,95.85
2021-09-14,Superior Brown,8.59
2021-09-15,Bakery,68.68
2021-09-15,Brown,23.43
2021-09-15,Patent,45.349999999999994
2021-09-15,Superior,96.19
2021-09-15,Superior Brown,8.43
2021-09-16,Bakery,73.2
2021-09-16,Brown,23.36
2021-09-16,Patent,39.34
2021-09-16,Superior,95.41
2021-09-16,Superior Brown,9.37
2021-09-17,Bakery,63.82
2021-09-17,Brown,23.59
2021-09-17,Patent,35.22
2021-09-17,Superior,80.99
2021-09-17,Superior Brown,8.35
2021-09-18,Bakery,63.21
2021-09-18,Brown,23.810000000000002
2021-09-18,Patent,33.03
2021-09-18,Superior,83.78
2021-09-18,Superior Brown,8.4
2021-09-19,Bakery,70.93
2021-09-19,Brown,25.450000000000003
2021-09-19,Patent,39.519999999999996
2021-09-19,Superior,92.22
2021-09-19,Superior Brown,9.2
2021-09-20,Bakery,68.17
2021-09-20,Brown,24.94
2021-09-20,Patent,39.120000000000005
2021-09-20,Superior,91.56
2021-09-20,Superior Brown,9.74
2021-09-21,Bakery,76.69
2021-09-21,Brown,28.91
2021-09-21,Patent,43.17
2021-09-21,Superior,89.53
2021-09-21,Superior Brown,7.96
2021-09-22,Bakery,70.92
2021-09-22,Brown,22.84
2021-09-22,Patent,37.74
2021-09-22,Superior,100.68
2021-09-22,Superior Brown,7.92
2021-09-23,Bakery,69.11
2021-09-23,Brown,25.65
2021-09-23,Patent,41.39
2021-09-23,Superior,86.85
2021-09-23,Superior Brown,8.47
2021-09-24,Bakery,67.35
2021-09-24,Brown,21.89
2021-09-24,Patent,37.16
2021-09-24,Superior,85.99
2021-09-24,Superior Brown,7.19
2021-09-25,Bakery,62.6
2021-09-25,Brown,20.16
2021-09-25,Patent,40.370000000000005
2021-09-25,Superior,80.46
2021-09-25,Superior Brown,7.89
2021-09-26,Bakery,72.82
2021-09-26,Brown,23.54
2021-09-26,Patent,41.7
2021-09-26,Superior,96.0
2021-09-26,Superior Brown,9.4
2021-09-27,Bakery,76.25
2021-09-27,Brown,23.48
2021-09-27,Patent,43.870000000000005
2021-09-27,Superior,92.63
2021-09-27,Superior Brown,7.87
2021-09-28,Bakery,67.31
2021-09-28,Brown,24.5
2021-09-28,Patent,40.72
2021-09-28,Superior,93.67
2021-09-28,Superior Brown,8.26
2021-09-29,Bakery,70.3
2021-09-29,Brown,24.79
2021-09-29,Patent,43.5
2021-09-29,Superior,91.87
2021-09-29,Superior Brown,9.01
2021-09-30,Bakery,74.86
2021-09-30,Brown,24.619999999999997
2021-09-30,Patent,39.8
2021-09-30,Superior,97.34
2021-09-30,Superior Brown,9.27
2021-10-01,Bakery,62.33
2021-10-01,Brown,19.4
2021-10-01,Patent,38.39
2021-10-01,Superior,80.51
2021-10-01,Superior Brown,7.8
2021-10-02,Bakery,67.53999999999999
2021-10-02,Brown,20.979999999999997
2021-10-02,Patent,37.87
2021-10-02,Superior,82.27
2021-10-02,Superior Brown,7.97
2021-10-03,Bakery,76.12
2021-10-03,Brown,23.45
2021-10-03,Patent,45.86
2021-10-03,Superior,90.12
2021-10-03,Superior Brown,9.91
2021-10-04,Bakery,71.64
2021-10-04,Brown,22.96
2021-10-04,Patent,41.230000000000004
2021-10-04,Superior,92.48
2021-10-04,Superior Brown,8.56
2021-10-05,Bakery,72.14999999999999
2021-10-05,Brown,26.14
2021-10-05,Patent,39.67
2021-10-05,Superior,93.05
2021-10-05,Superior Brown,8.63
2021-10-06,Bakery,73.88
2021-10-06,Brown,23.42
2021-10-06,Patent,39.879999999999995
2021-10-06,Superior,94.13
2021-10-06,Superior Brown,9.91
2021-10-07,Bakery,74.26
2021-10-07,Brown,22.48
2021-10-07,Patent,39.06
2021-10-07,Superior,92.19
2021-10-07,Superior Brown,8.87
2021-10-08,Bakery,65.2
2021-10-08,Brown,23.77
2021-10-08,Patent,34.32
2021-10-08,Superior,84.68
2021-10-08,Superior Brown,8.34
2021-10-09,Bakery,65.22
2021-10-09,Brown,20.72
2021-10-09,Patent,39.6
2021-10-09,Superior,86.31
2021-10-09,Superior Brown,7.98
2021-10-10,Bakery,72.4
2021-10-10,Brown,25.42
2021-10-10,Patent,39.36
2021-10-10,Superior,95.15
2021-10-10,Superior Brown,8.55
2021-10-11,Bakery,73.2
2021-10-11,Brown,23.71
2021-10-11,Patent,38.32
2021-10-11,Superior,87.25
2021-10-11,Superior Brown,8.39
2021-10-12,Bakery,73.69
2021-10-12,Brown,25.43
2021-10-12,Patent,42.120000000000005
2021-10-12,Superior,93.85
2021-10-12,Superior Brown,8.94
2021-10-13,Bakery,72.08
2021-10-13,Brown,23.07
2021-10-13,Patent,38.91
2021-10-13,Superior,89.24
2021-10-13,Superior Brown,9.06
2021-10-14,Bakery,69.9
2021-10-14,Brown,24.3
2021-10-14,Patent,42.58
2021-10-14,Superior,90.78999999999999
2021-10-14,Superior Brown,9.09
2021-10-15,Bakery,64.05
2021-10-15,Brown,21.229999999999997
2021-10-15,Patent,33.93
2021-10-15,Superior,89.47
2021-10-15,Superior Brown,7.53
2021-10-16,Bakery,66.99
2021-10-16,Brown,21.04
2021-10-16,Patent,36.78
2021-10-16,Superior,85.13
2021-10-16,Superior Brown,8.02
2021-10-17,Bakery,69.71000000000001
2021-10-17,Brown,24.67
2021-10-17,Patent,37.34
2021-10-17,Superior,93.5
2021-10-17,Superior Brown,9.75
2021-10-18,Bakery,68.53
2021-10-18,Brown,23.36
2021-10-18,Patent,39.25
2021-10-18,Superior,92.03
2021-10-18,Superior Brown,9.39
2021-10-19,Bakery,69.21
2021-10-19,Brown,22.6
2021-10-19,Patent,40.870000000000005
2021-10-19,Superior,94.97
2021-10-19,Superior Brown,9.03
2021-10-20,Bakery,74.47
2021-10-20,Brown,21.82
2021-10-20,Patent,41.379999999999995
2021-10-20,Superior,91.81
2021-10-20,Superior Brown,9.85
2021-10-21,Bakery,72.42
2021-10-21,Brown,23.35
2021-10-21,Patent,41.92
2021-10-21,Superior,94.61
2021-10-21,Superior Brown,9.13
2021-10-22,Bakery,65.98
2021-10-22,Brown,21.240000000000002
2021-10-22,Patent,37.900000000000006
2021-10-22,Superior,87.89
2021-10-22,Superior Brown,8.15
2021-10-23,Bakery,63.87
2021-10-23,Brown,21.869999999999997
2021-10-23,Patent,37.44
2021-10-23,Superior,82.36
2021-10-23,Superior Brown,8.03
2021-10-24,Bakery,68.61
2021-10-24,Brown,25.67
2021-10-24,Patent,43.129999999999995
2021-10-24,Superior,98.72
2021-10-24,Superior Brown,10.0
2021-10-25,Bakery,73.67
2021-10-25,Brown,23.56
2021-10-25,Patent,42.67
2021-10-25,Superior,92.02000000000001
2021-10-25,Superior Brown,9.73
2021-10-26,Bakery,73.48
2021-10-26,Brown,24.15
2021-10-26,Patent,44.35
2021-10-26,Superior,92.94
2021-10-26,Superior Brown,7.58
2021-10-27,Bakery,71.56
2021-10-27,Brown,25.759999999999998
2021-10-27,Patent,40.04
2021-10-27,Superior,92.7
2021-10-27,Superior Brown,8.79
2021-10-28,Bakery,67.47
2021-10-28,Brown,23.84
2021-10-28,Patent,43.04
2021-10-28,Superior,96.23
2021-10-28,Superior Brown,8.08
2021-10-29,Bakery,66.51
2021-10-29,Brown,22.27
2021-10-29,Patent,39.629999999999995
2021-10-29,Superior,84.41
2021-10-29,Superior Brown,8.69
2021-10-30,Bakery,69.17
2021-10-30,Brown,21.79
2021-10-30,Patent,38.24
2021-10-30,Superior,84.62
2021-10-30,Superior Brown,8.54
2021-10-31,Bakery,70.63
2021-10-31,Brown,24.55
2021-10-31,Patent,41.129999999999995
2021-10-31,Superior,91.12
2021-10-31,Superior Brown,7.53
2021-11-01,Bakery,73.41
2021-11-01,Brown,23.740000000000002
2021-11-01,Patent,36.980000000000004
2021-11-01,Superior,95.14
2021-11-01,Superior Brown,8.36
2021-11-02,Bakery,75.78
2021-11-02,Brown,24.09
2021-11-02,Patent,42.9
2021-11-02,Superior,94.32000000000001
2021-11-02,Superior Brown,8.36
2021-11-03,Bakery,72.33
2021-11-03,Brown,25.78
2021-11-03,Patent,41.19
2021-11-03,Superior,87.0
2021-11-03,Superior Brown,8.69
2021-11-04,Bakery,75.62
2021-11-04,Brown,26.02
2021-11-04,Patent,47.18
2021-11-04,Superior,99.64
2021-11-04,Superior Brown,8.69
2021-11-05,Bakery,63.68
2021-11-05,Brown,22.240000000000002
2021-11-05,Patent,38.74
2021-11-05,Superior,83.91
2021-11-05,Superior Brown,7.93
2021-11-06,Bakery,67.27
2021-11-06,Brown,22.57
2021-11-06,Patent,36.92
2021-11-06,Superior,87.45
2021-11-06,Superior Brown,7.44
2021-11-07,Bakery,69.63
2021-11-07,Brown,25.62
2021-11-07,Patent,41.68
2021-11-07,Superior,93.07
2021-11-07,Superior Brown,10.35
2021-11-08,Bakery,80.21000000000001
2021-11-08,Brown,28.39
2021-11-08,Patent,44.239999999999995
2021-11-08,Superior,89.44
2021-11-08,Superior Brown,9.04
2021-11-09,Bakery,71.21000000000001
2021-11-09,Brown,22.46
2021-11-09,Patent,41.23
2021-11-09,Superior,95.98
2021-11-09,Superior Brown,9.07
2021-11-10,Bakery,75.88
2021-11-10,Brown,23.6
2021-11-10,Patent,39.45
2021-11-10,Superior,96.88
2021-11-10,Superior Brown,8.73
2021-11-11,Bakery,75.99
2021-11-11,Brown,25.87
2021-11-11,Patent,41.1
2021-11-11,Superior,94.09
2021-11-11,Superior Brown,10.4
2021-11-12,Bakery,66.48
2021-11-12,Brown,22.950000000000003
2021-11-12,Patent,39.42
2021-11-12,Superior,88.59
2021-11-12,Superior Brown,8.49
2021-11-13,Bakery,67.37
2021-11-13,Brown,21.79
2021-11-13,Patent,38.620000000000005
2021-11-13,Superior,90.42
2021-11-13,Superior Brown,7.1
2021-11-14,Bakery,79.33
2021-11-14,Brown,25.25
2021-11-14,Patent,40.25
2021-11-14,Superior,104.03
2021-11-14,Superior Brown,9.75
2021-11-15,Bakery,76.6
2021-11-15,Brown,25.12
2021-11-15,Patent,47.06
2021-11-15,Superior,97.55
2021-11-15,Superior Brown,8.71
2021-11-16,Bakery,76.18
2021-11-16,Brown,25.0
2021-11-16,Patent,44.480000000000004
2021-11-16,Superior,99.42
2021-11-16,Superior Brown,8.95
2021-11-17,Bakery,78.04
2021-11-17,Brown,24.08
2021-11-17,Patent,43.019999999999996
2021-11-17,Superior,102.65
2021-11-17,Superior Brown,9.42
2021-11-18,Bakery,74.06
2021-11-18,Brown,25.33
2021-11-18,Patent,40.1
2021-11-18,Superior,101.07
2021-11-18,Superior Brown,9.01
2021-11-19,Bakery,71.86
2021-11-19,Brown,22.11
2021-11-19,Patent,40.91
2021-11-19,Superior,95.74000000000001
2021-11-19,Superior Brown,8.55
2021-11-20,Bakery,62.93
2021-11-20,Brown,22.59
2021-11-20,Patent,41.58
2021-11-20,Superior,86.01
2021-11-20,Superior Brown,8.67
2021-11-21,Bakery,70.00999999999999
2021-11-21,Brown,25.93
2021-11-21,Patent,42.400000000000006
2021-11-21,Superior,99.60000000000001
2021-11-21,Superior Brown,11.09
2021-11-22,Bakery,72.26
2021-11-22,Brown,27.259999999999998
2021-11-22,Patent,43.45
2021-11-22,Superior,90.7
2021-11-22,Superior Brown,9.82
2021-11-23,Bakery,78.12
2021-11-23,Brown,26.950000000000003
2021-11-23,Patent,45.239999999999995
2021-11-23,Superior,98.0
2021-11-23,Superior Brown,9.36
2021-11-24,Bakery,77.33
2021-11-24,Brown,26.66
2021-11-24,Patent,39.7
2021-11-24,Superior,95.36
2021-11-24,Superior Brown,9.64
2021-11-25,Bakery,77.22
2021-11-25,Brown,25.990000000000002
2021-11-25,Patent,42.89
2021-11-25,Superior,88.72
2021-11-25,Superior Brown,9.47
2021-11-26,Bakery,71.34
2021-11-26,Brown,26.549999999999997
2021-11-26,Patent,35.629999999999995
2021-11-26,Superior,96.50999999999999
2021-11-26,Superior Brown,9.57
2021-11-27,Bakery,65.05
2021-11-27,Brown,23.05
2021-11-27,Patent,38.04
2021-11-27,Superior,85.31
2021-11-27,Superior Brown,8.79
2021-11-28,Bakery,74.16
2021-11-28,Brown,24.73
2021-11-28,Patent,45.760000000000005
2021-11-28,Superior,95.32000000000001
2021-11-28,Superior Brown,9.68
2021-11-29,Bakery,83.19
2021-11-29,Brown,26.060000000000002
2021-11-29,Patent,45.2
2021-11-29,Superior,104.74000000000001
2021-11-29,Superior Brown,9.98
2021-11-30,Bakery,76.31
2021-11-30,Brown,26.380000000000003
2021-11-30,Patent,47.87
2021-11-30,Superior,96.58
2021-11-30,Superior Brown,8.53
2021-12-01,Bakery,79.56
2021-12-01,Brown,25.78
2021-12-01,Patent,42.239999999999995
2021-12-01,Superior,101.82
2021-12-01,Superior Brown,9.59
2021-12-02,Bakery,80.64
2021-12-02,Brown,25.61
2021-12-02,Patent,50.39
2021-12-02,Superior,105.18
2021-12-02,Superior Brown,9.98
2021-12-03,Bakery,72.0
2021-12-03,Brown,25.41
2021-12-03,Patent,42.459999999999994
2021-12-03,Superior,88.99
2021-12-03,Superior Brown,9.56
2021-12-04,Bakery,74.44
2021-12-04,Brown,24.060000000000002
2021-12-04,Patent,42.36
2021-12-04,Superior,91.77
2021-12-04,Superior Brown,7.76
2021-12-05,Bakery,74.19
2021-12-05,Brown,26.810000000000002
2021-12-05,Patent,43.2
2021-12-05,Superior,94.57
2021-12-05,Superior Brown,9.41
2021-12-06,Bakery,80.75
2021-12-06,Brown,26.119999999999997
2021-12-06,Patent,47.53
2021-12-06,Superior,101.51
2021-12-06,Superior Brown,11.08
2021-12-07,Bakery,76.02
2021-12-07,Brown,26.72
2021-12-07,Patent,44.019999999999996
2021-12-07,Superior,105.61
2021-12-07,Superior Brown,10.04
2021-12-08,Bakery,76.03
2021-12-08,Brown,24.6
2021-12-08,Patent,45.69
2021-12-08,Superior,104.42
2021-12-08,Superior Brown,9.3
2021-12-09,Bakery,78.69
2021-12-09,Brown,27.23
2021-12-09,Patent,46.489999999999995
2021-12-09,Superior,105.59
2021-12-09,Superior Brown,11.51
2021-12-10,Bakery,69.79
2021-12-10,Brown,22.17
2021-12-10,Patent,42.14
2021-12-10,Superior,97.37
2021-12-10,Superior Brown,8.68
2021-12-11,Bakery,76.19
2021-12-11,Brown,25.08
2021-12-11,Patent,45.45
2021-12-11,Superior,90.58
2021-12-11,Superior Brown,10.0
