sku_id,date,forecast_tons,forecast_units,confidence_pct,seasonality_index,scenario_id
SKU005,2021-06-22,83.83,8383,0.87,1.01,base
SKU006,2021-06-22,130.06,2890,0.81,1.01,base
SKU007,2021-06-22,88.88,8888,0.95,1.01,base
SKU008,2021-06-22,145.53,3234,0.93,1.01,base
SKU009,2021-06-22,83.99,8399,0.92,1.01,base
SKU010,2021-06-22,154.34,3430,0.82,1.01,base
SKU011,2021-06-22,247.55,5501,0.95,1.01,base
SKU012,2021-06-22,133.56,13356,0.94,1.01,base
SKU013,2021-06-22,208.6,4636,0.87,1.01,base
SKU014,2021-06-22,92.05,9205,0.9,1.01,base
SKU001,2021-06-23,312.09,6935,0.95,1.01,base
SKU002,2021-06-23,120.0,12000,0.86,1.01,base
SKU003,2021-06-23,30.33,30330,0.82,1.01,base
SKU004,2021-06-23,210.43,4676,0.93,1.01,base
SKU005,2021-06-23,89.02,8902,0.87,1.01,base
SKU006,2021-06-23,126.84,2819,0.95,1.01,base
SKU007,2021-06-23,81.77,8177,0.88,1.01,base
SKU008,2021-06-23,161.2,3582,0.8,1.01,base
SKU009,2021-06-23,76.64,7664,0.87,1.01,base
SKU010,2021-06-23,138.62,3080,0.91,1.01,base
SKU011,2021-06-23,252.41,5609,0.8,1.01,base
SKU012,2021-06-23,135.13,13513,0.86,1.01,base
SKU013,2021-06-23,213.77,4750,0.82,1.01,base
SKU014,2021-06-23,91.63,9163,0.9,1.01,base
SKU001,2021-06-24,271.5,6033,0.94,1.01,base
SKU002,2021-06-24,121.65,12165,0.89,1.01,base
SKU003,2021-06-24,31.36,31360,0.9,1.01,base
SKU004,2021-06-24,194.07,4313,0.86,1.01,base
SKU005,2021-06-24,88.57,8857,0.88,1.01,base
SKU006,2021-06-24,121.08,2691,0.88,1.01,base
SKU007,2021-06-24,82.73,8273,0.91,1.01,base
SKU008,2021-06-24,156.72,3483,0.93,1.01,base
SKU009,2021-06-24,81.25,8125,0.9,1.01,base
SKU010,2021-06-24,150.38,3342,0.95,1.01,base
SKU011,2021-06-24,253.01,5622,0.92,1.01,base
SKU012,2021-06-24,123.39,12339,0.82,1.01,base
SKU013,2021-06-24,216.28,4806,0.88,1.01,base
SKU014,2021-06-24,96.94,9694,0.94,1.01,base
SKU001,2021-06-25,249.94,5554,0.94,1.01,base
SKU002,2021-06-25,115.33,11533,0.86,1.01,base
SKU003,2021-06-25,30.16,30160,0.91,1.01,base
SKU004,2021-06-25,212.84,4730,0.86,1.01,base
SKU005,2021-06-25,88.24,8824,0.82,1.01,base
SKU006,2021-06-25,114.17,2537,0.93,1.01,base
SKU007,2021-06-25,78.63,7863,0.94,1.01,base
SKU008,2021-06-25,150.22,3338,0.88,1.01,base
SKU009,2021-06-25,77.46,7746,0.8,1.01,base
SKU010,2021-06-25,136.31,3029,0.92,1.01,base
SKU011,2021-06-25,228.14,5070,0.87,1.01,base
SKU012,2021-06-25,107.79,10779,0.81,1.01,base
SKU013,2021-06-25,190.84,4241,0.83,1.01,base
SKU014,2021-06-25,83.7,8370,0.82,1.01,base
SKU001,2021-06-26,260.11,5780,0.9,1.01,base
SKU002,2021-06-26,123.64,12364,0.84,1.01,base
SKU003,2021-06-26,30.21,30210,0.82,1.01,base
SKU004,2021-06-26,184.79,4106,0.94,1.01,base
SKU005,2021-06-26,81.83,8183,0.94,1.01,base
SKU006,2021-06-26,113.27,2517,0.82,1.01,base
SKU007,2021-06-26,74.45,7445,0.83,1.01,base
SKU008,2021-06-26,146.49,3255,0.89,1.01,base
SKU009,2021-06-26,72.13,7213,0.82,1.01,base
SKU010,2021-06-26,141.04,3134,0.82,1.01,base
SKU011,2021-06-26,230.22,5116,0.85,1.01,base
SKU012,2021-06-26,113.4,11340,0.94,1.01,base
SKU013,2021-06-26,192.14,4270,0.94,1.01,base
SKU014,2021-06-26,84.72,8472,0.93,1.01,base
SKU001,2021-06-27,262.54,5834,0.9,1.01,base
SKU002,2021-06-27,125.31,12531,0.91,1.01,base
SKU003,2021-06-27,30.81,30810,0.87,1.01,base
SKU004,2021-06-27,208.7,4638,0.88,1.01,base
SKU005,2021-06-27,99.08,9908,0.9,1.01,base
SKU006,2021-06-27,129.43,2876,0.91,1.01,base
SKU007,2021-06-27,93.67,9367,0.81,1.01,base
SKU008,2021-06-27,163.08,3624,0.83,1.01,base
SKU009,2021-06-27,80.8,8080,0.94,1.01,base
SKU010,2021-06-27,139.49,3100,0.85,1.01,base
SKU011,2021-06-27,244.28,5428,0.84,1.01,base
SKU012,2021-06-27,121.06,12106,0.86,1.01,base
SKU013,2021-06-27,209.86,4664,0.84,1.01,base
SKU014,2021-06-27,86.7,8670,0.81,1.01,base
SKU001,2021-06-28,301.28,6695,0.83,1.0,base
SKU002,2021-06-28,125.64,12564,0.9,1.0,base
SKU003,2021-06-28,32.1,32100,0.83,1.0,base
SKU004,2021-06-28,206.35,4586,0.9,1.0,base
SKU005,2021-06-28,94.96,9496,0.82,1.0,base
SKU006,2021-06-28,133.2,2960,0.81,1.0,base
SKU007,2021-06-28,79.79,7979,0.93,1.0,base
SKU008,2021-06-28,149.4,3320,0.91,1.0,base
SKU009,2021-06-28,86.35,8635,0.9,1.0,base
SKU010,2021-06-28,138.85,3086,0.8,1.0,base
SKU011,2021-06-28,247.22,5494,0.84,1.0,base
SKU012,2021-06-28,134.3,13430,0.92,1.0,base
SKU013,2021-06-28,199.35,4430,0.82,1.0,base
SKU014,2021-06-28,101.05,10105,0.92,1.0,base
SKU001,2021-06-29,286.56,6368,0.89,1.0,base
SKU002,2021-06-29,117.91,11791,0.91,1.0,base
SKU003,2021-06-29,32.17,32170,0.9,1.0,base
SKU004,2021-06-29,219.77,4884,0.86,1.0,base
SKU005,2021-06-29,93.74,9374,0.84,1.0,base
SKU006,2021-06-29,120.11,2669,0.9,1.0,base
SKU007,2021-06-29,83.69,8369,0.92,1.0,base
SKU008,2021-06-29,139.99,3111,0.81,1.0,base
SKU009,2021-06-29,84.18,8418,0.86,1.0,base
SKU010,2021-06-29,155.18,3448,0.85,1.0,base
SKU011,2021-06-29,227.76,5061,0.88,1.0,base
SKU012,2021-06-29,122.37,12237,0.82,1.0,base
SKU013,2021-06-29,199.08,4424,0.94,1.0,base
SKU014,2021-06-29,86.6,8660,0.88,1.0,base
SKU001,2021-06-30,261.19,5804,0.94,1.0,base
SKU002,2021-06-30,117.38,11738,0.92,1.0,base
SKU003,2021-06-30,30.81,30810,0.83,1.0,base
SKU004,2021-06-30,230.85,5130,0.82,1.0,base
SKU005,2021-06-30,86.44,8644,0.93,1.0,base
SKU006,2021-06-30,126.58,2813,0.88,1.0,base
SKU007,2021-06-30,84.08,8408,0.8,1.0,base
SKU008,2021-06-30,168.97,3755,0.94,1.0,base
SKU009,2021-06-30,85.54,8554,0.87,1.0,base
SKU010,2021-06-30,150.11,3336,0.85,1.0,base
SKU011,2021-06-30,258.21,5738,0.88,1.0,base
SKU012,2021-06-30,118.98,11898,0.92,1.0,base
SKU013,2021-06-30,201.95,4488,0.82,1.0,base
SKU014,2021-06-30,98.78,9878,0.85,1.0,base
SKU001,2021-07-01,326.1,7247,0.85,1.25,base
SKU002,2021-07-01,150.41,15041,0.93,1.25,base
SKU003,2021-07-01,36.34,36340,0.92,1.25,base
SKU004,2021-07-01,275.71,6127,0.86,1.25,base
SKU005,2021-07-01,114.33,11433,0.9,1.25,base
SKU006,2021-07-01,160.6,3569,0.86,1.25,base
SKU007,2021-07-01,103.25,10325,0.89,1.25,base
SKU008,2021-07-01,179.61,3991,0.95,1.25,base
SKU009,2021-07-01,96.03,9603,0.88,1.25,base
SKU010,2021-07-01,181.63,4036,0.95,1.25,base
SKU011,2021-07-01,299.45,6654,0.91,1.25,base
SKU012,2021-07-01,151.58,15158,0.82,1.25,base
SKU013,2021-07-01,271.72,6038,0.92,1.25,base
SKU014,2021-07-01,121.23,12123,0.82,1.25,base
SKU001,2021-07-02,363.87,8086,0.88,1.25,base
SKU002,2021-07-02,140.82,14082,0.89,1.25,base
SKU003,2021-07-02,34.62,34620,0.93,1.25,base
SKU004,2021-07-02,255.63,5681,0.83,1.25,base
SKU005,2021-07-02,104.3,10430,0.93,1.25,base
SKU006,2021-07-02,139.3,3096,0.94,1.25,base
SKU007,2021-07-02,94.42,9442,0.81,1.25,base
SKU008,2021-07-02,193.63,4303,0.93,1.25,base
SKU009,2021-07-02,98.74,9874,0.84,1.25,base
SKU010,2021-07-02,173.68,3860,0.81,1.25,base
SKU011,2021-07-02,309.17,6870,0.94,1.25,base
SKU012,2021-07-02,149.54,14954,0.86,1.25,base
SKU013,2021-07-02,224.98,5000,0.89,1.25,base
SKU014,2021-07-02,112.07,11207,0.88,1.25,base
SKU001,2021-07-03,350.33,7785,0.83,1.25,base
SKU002,2021-07-03,147.55,14755,0.9,1.25,base
SKU003,2021-07-03,35.37,35370,0.81,1.25,base
SKU004,2021-07-03,256.89,5709,0.83,1.25,base
SKU005,2021-07-03,107.06,10706,0.94,1.25,base
SKU006,2021-07-03,135.91,3020,0.94,1.25,base
SKU007,2021-07-03,91.79,9179,0.87,1.25,base
SKU008,2021-07-03,184.9,4109,0.83,1.25,base
SKU009,2021-07-03,90.95,9095,0.86,1.25,base
SKU010,2021-07-03,159.94,3554,0.93,1.25,base
SKU011,2021-07-03,296.55,6590,0.81,1.25,base
SKU012,2021-07-03,143.85,14385,0.82,1.25,base
SKU013,2021-07-03,245.03,5445,0.93,1.25,base
SKU014,2021-07-03,100.58,10058,0.86,1.25,base
SKU001,2021-07-04,371.88,8264,0.81,1.25,base
SKU002,2021-07-04,150.0,15000,0.82,1.25,base
SKU003,2021-07-04,36.81,36810,0.93,1.25,base
SKU004,2021-07-04,264.59,5880,0.87,1.25,base
SKU005,2021-07-04,124.26,12426,0.82,1.25,base
SKU006,2021-07-04,152.29,3384,0.93,1.25,base
SKU007,2021-07-04,114.79,11479,0.93,1.25,base
SKU008,2021-07-04,173.9,3864,0.8,1.25,base
SKU009,2021-07-04,95.41,9541,0.89,1.25,base
SKU010,2021-07-04,192.95,4288,0.84,1.25,base
SKU011,2021-07-04,334.67,7437,0.88,1.25,base
SKU012,2021-07-04,148.42,14842,0.84,1.25,base
SKU013,2021-07-04,259.42,5765,0.85,1.25,base
SKU014,2021-07-04,120.48,12048,0.89,1.25,base
SKU001,2021-07-05,357.31,7940,0.88,1.24,base
SKU002,2021-07-05,156.07,15607,0.86,1.24,base
SKU003,2021-07-05,38.75,38750,0.82,1.24,base
SKU004,2021-07-05,251.01,5578,0.95,1.24,base
SKU005,2021-07-05,114.18,11418,0.83,1.24,base
SKU006,2021-07-05,155.01,3445,0.89,1.24,base
SKU007,2021-07-05,103.81,10381,0.81,1.24,base
SKU008,2021-07-05,176.88,3931,0.9,1.24,base
SKU009,2021-07-05,107.17,10717,0.81,1.24,base
SKU010,2021-07-05,181.9,4042,0.83,1.24,base
SKU011,2021-07-05,293.47,6522,0.9,1.24,base
SKU012,2021-07-05,168.85,16885,0.84,1.24,base
SKU013,2021-07-05,253.71,5638,0.88,1.24,base
SKU014,2021-07-05,114.55,11455,0.82,1.24,base
SKU001,2021-07-06,372.57,8279,0.83,1.24,base
SKU002,2021-07-06,169.28,16928,0.91,1.24,base
SKU003,2021-07-06,39.99,39990,0.81,1.24,base
SKU004,2021-07-06,281.92,6265,0.82,1.24,base
SKU005,2021-07-06,110.22,11022,0.83,1.24,base
SKU006,2021-07-06,155.38,3453,0.8,1.24,base
SKU007,2021-07-06,100.39,10039,0.81,1.24,base
SKU008,2021-07-06,200.19,4449,0.84,1.24,base
SKU009,2021-07-06,107.25,10725,0.81,1.24,base
SKU010,2021-07-06,195.23,4338,0.93,1.24,base
SKU011,2021-07-06,276.02,6134,0.81,1.24,base
SKU012,2021-07-06,149.83,14983,0.93,1.24,base
SKU013,2021-07-06,274.61,6102,0.92,1.24,base
SKU014,2021-07-06,107.9,10790,0.82,1.24,base
SKU001,2021-07-07,375.03,8334,0.8,1.24,base
SKU002,2021-07-07,163.26,16326,0.81,1.24,base
SKU003,2021-07-07,38.57,38570,0.89,1.24,base
SKU004,2021-07-07,251.17,5582,0.9,1.24,base
SKU005,2021-07-07,115.17,11517,0.89,1.24,base
SKU006,2021-07-07,165.77,3684,0.88,1.24,base
SKU007,2021-07-07,110.93,11093,0.83,1.24,base
SKU008,2021-07-07,195.14,4336,0.93,1.24,base
SKU009,2021-07-07,97.97,9797,0.85,1.24,base
SKU010,2021-07-07,195.92,4354,0.95,1.24,base
SKU011,2021-07-07,321.69,7149,0.86,1.24,base
SKU012,2021-07-07,147.46,14746,0.84,1.24,base
SKU013,2021-07-07,261.92,5820,0.93,1.24,base
SKU014,2021-07-07,117.6,11760,0.89,1.24,base
SKU001,2021-07-08,348.57,7746,0.91,1.24,base
SKU002,2021-07-08,156.99,15699,0.86,1.24,base
SKU003,2021-07-08,40.71,40710,0.93,1.24,base
SKU004,2021-07-08,266.03,5912,0.94,1.24,base
SKU005,2021-07-08,122.72,12272,0.87,1.24,base
SKU006,2021-07-08,140.76,3128,0.84,1.24,base
SKU007,2021-07-08,114.28,11428,0.9,1.24,base
SKU008,2021-07-08,193.43,4298,0.94,1.24,base
SKU009,2021-07-08,108.39,10839,0.89,1.24,base
SKU010,2021-07-08,181.99,4044,0.94,1.24,base
SKU011,2021-07-08,295.9,6576,0.85,1.24,base
SKU012,2021-07-08,154.02,15402,0.94,1.24,base
SKU013,2021-07-08,232.62,5169,0.82,1.24,base
SKU014,2021-07-08,119.71,11971,0.85,1.24,base
SKU001,2021-07-09,334.0,7422,0.87,1.24,base
SKU002,2021-07-09,140.41,14041,0.9,1.24,base
SKU003,2021-07-09,36.78,36780,0.84,1.24,base
SKU004,2021-07-09,248.56,5524,0.94,1.24,base
SKU005,2021-07-09,109.55,10955,0.94,1.24,base
SKU006,2021-07-09,148.59,3302,0.92,1.24,base
SKU007,2021-07-09,91.92,9192,0.82,1.24,base
SKU008,2021-07-09,169.81,3774,0.81,1.24,base
SKU009,2021-07-09,86.37,8637,0.87,1.24,base
SKU010,2021-07-09,166.41,3698,0.91,1.24,base
SKU011,2021-07-09,289.95,6443,0.82,1.24,base
SKU012,2021-07-09,132.39,13239,0.9,1.24,base
SKU013,2021-07-09,253.06,5624,0.88,1.24,base
SKU014,2021-07-09,101.96,10196,0.91,1.24,base
SKU001,2021-07-10,295.62,6569,0.87,1.24,base
SKU002,2021-07-10,152.17,15217,0.9,1.24,base
SKU003,2021-07-10,31.9,31900,0.82,1.24,base
SKU004,2021-07-10,259.72,5772,0.83,1.24,base
SKU005,2021-07-10,110.02,11002,0.94,1.24,base
SKU006,2021-07-10,143.85,3197,0.85,1.24,base
SKU007,2021-07-10,91.92,9192,0.95,1.24,base
SKU008,2021-07-10,181.43,4032,0.81,1.24,base
SKU009,2021-07-10,99.34,9934,0.87,1.24,base
SKU010,2021-07-10,157.04,3490,0.85,1.24,base
SKU011,2021-07-10,296.99,6600,0.95,1.24,base
SKU012,2021-07-10,148.17,14817,0.95,1.24,base
SKU013,2021-07-10,239.43,5321,0.84,1.24,base
SKU014,2021-07-10,103.33,10333,0.84,1.24,base
SKU001,2021-07-11,375.39,8342,0.91,1.23,base
SKU002,2021-07-11,157.6,15760,0.93,1.23,base
SKU003,2021-07-11,36.47,36470,0.9,1.23,base
SKU004,2021-07-11,264.02,5867,0.93,1.23,base
SKU005,2021-07-11,119.99,11999,0.81,1.23,base
SKU006,2021-07-11,154.57,3435,0.9,1.23,base
SKU007,2021-07-11,108.03,10803,0.91,1.23,base
SKU008,2021-07-11,188.84,4196,0.83,1.23,base
SKU009,2021-07-11,97.34,9734,0.92,1.23,base
SKU010,2021-07-11,198.98,4422,0.94,1.23,base
SKU011,2021-07-11,281.55,6257,0.93,1.23,base
SKU012,2021-07-11,149.85,14985,0.84,1.23,base
SKU013,2021-07-11,259.74,5772,0.85,1.23,base
SKU014,2021-07-11,120.95,12095,0.87,1.23,base
SKU001,2021-07-12,369.73,8216,0.82,1.23,base
SKU002,2021-07-12,171.23,17123,0.94,1.23,base
SKU003,2021-07-12,38.15,38150,0.82,1.23,base
SKU004,2021-07-12,256.89,5709,0.91,1.23,base
SKU005,2021-07-12,113.86,11386,0.85,1.23,base
SKU006,2021-07-12,151.04,3356,0.89,1.23,base
SKU007,2021-07-12,101.98,10198,0.81,1.23,base
SKU008,2021-07-12,182.44,4054,0.83,1.23,base
SKU009,2021-07-12,106.34,10634,0.87,1.23,base
SKU010,2021-07-12,182.4,4053,0.9,1.23,base
SKU011,2021-07-12,287.59,6391,0.92,1.23,base
SKU012,2021-07-12,160.92,16092,0.8,1.23,base
SKU013,2021-07-12,245.44,5454,0.82,1.23,base
SKU014,2021-07-12,108.31,10831,0.91,1.23,base
SKU001,2021-07-13,359.24,7983,0.92,1.23,base
SKU002,2021-07-13,139.82,13982,0.84,1.23,base
SKU003,2021-07-13,39.45,39450,0.83,1.23,base
SKU004,2021-07-13,230.18,5115,0.81,1.23,base
SKU005,2021-07-13,109.05,10905,0.82,1.23,base
SKU006,2021-07-13,165.37,3675,0.8,1.23,base
SKU007,2021-07-13,98.69,9869,0.89,1.23,base
SKU008,2021-07-13,186.71,4149,0.94,1.23,base
SKU009,2021-07-13,108.7,10870,0.82,1.23,base
SKU010,2021-07-13,171.75,3817,0.91,1.23,base
SKU011,2021-07-13,318.29,7073,0.89,1.23,base
SKU012,2021-07-13,162.29,16229,0.94,1.23,base
SKU013,2021-07-13,261.6,5813,0.92,1.23,base
SKU014,2021-07-13,106.66,10666,0.93,1.23,base
SKU001,2021-07-14,346.43,7698,0.9,1.23,base
SKU002,2021-07-14,173.86,17386,0.92,1.23,base
SKU003,2021-07-14,37.33,37330,0.85,1.23,base
SKU004,2021-07-14,307.92,6843,0.83,1.23,base
SKU005,2021-07-14,124.63,12463,0.94,1.23,base
SKU006,2021-07-14,157.07,3490,0.91,1.23,base
SKU007,2021-07-14,103.58,10358,0.81,1.23,base
SKU008,2021-07-14,186.92,4154,0.93,1.23,base
SKU009,2021-07-14,101.61,10161,0.85,1.23,base
SKU010,2021-07-14,172.46,3832,0.84,1.23,base
SKU011,2021-07-14,305.21,6782,0.89,1.23,base
SKU012,2021-07-14,142.67,14267,0.89,1.23,base
SKU013,2021-07-14,237.09,5269,0.88,1.23,base
SKU014,2021-07-14,122.29,12229,0.84,1.23,base
SKU001,2021-07-15,327.99,7289,0.94,1.23,base
SKU002,2021-07-15,159.67,15967,0.94,1.23,base
SKU003,2021-07-15,34.6,34600,0.8,1.23,base
SKU004,2021-07-15,275.99,6133,0.85,1.23,base
SKU005,2021-07-15,113.48,11348,0.81,1.23,base
SKU006,2021-07-15,162.99,3622,0.93,1.23,base
SKU007,2021-07-15,100.24,10024,0.93,1.23,base
SKU008,2021-07-15,171.91,3820,0.88,1.23,base
SKU009,2021-07-15,100.97,10097,0.93,1.23,base
SKU010,2021-07-15,179.8,3996,0.91,1.23,base
SKU011,2021-07-15,303.77,6750,0.87,1.23,base
SKU012,2021-07-15,157.29,15729,0.85,1.23,base
SKU013,2021-07-15,247.63,5503,0.84,1.23,base
SKU014,2021-07-15,107.43,10743,0.84,1.23,base
SKU001,2021-07-16,311.4,6920,0.88,1.23,base
SKU002,2021-07-16,136.86,13686,0.83,1.23,base
SKU003,2021-07-16,34.2,34200,0.83,1.23,base
SKU004,2021-07-16,275.42,6120,0.8,1.23,base
SKU005,2021-07-16,111.97,11197,0.89,1.23,base
SKU006,2021-07-16,145.3,3229,0.95,1.23,base
SKU007,2021-07-16,95.74,9574,0.93,1.23,base
SKU008,2021-07-16,178.23,3961,0.91,1.23,base
SKU009,2021-07-16,95.08,9508,0.92,1.23,base
SKU010,2021-07-16,165.23,3672,0.86,1.23,base
SKU011,2021-07-16,281.52,6256,0.84,1.23,base
SKU012,2021-07-16,125.79,12579,0.86,1.23,base
SKU013,2021-07-16,229.81,5107,0.81,1.23,base
SKU014,2021-07-16,104.09,10409,0.9,1.23,base
SKU001,2021-07-17,315.1,7002,0.83,1.22,base
SKU002,2021-07-17,136.4,13640,0.91,1.22,base
SKU003,2021-07-17,35.6,35600,0.83,1.22,base
SKU004,2021-07-17,254.95,5666,0.83,1.22,base
SKU005,2021-07-17,106.8,10680,0.94,1.22,base
SKU006,2021-07-17,145.51,3234,0.82,1.22,base
SKU007,2021-07-17,97.09,9709,0.87,1.22,base
SKU008,2021-07-17,172.74,3839,0.81,1.22,base
SKU009,2021-07-17,95.99,9599,0.81,1.22,base
SKU010,2021-07-17,149.39,3320,0.9,1.22,base
SKU011,2021-07-17,275.2,6116,0.89,1.22,base
SKU012,2021-07-17,136.78,13678,0.83,1.22,base
SKU013,2021-07-17,251.73,5594,0.93,1.22,base
SKU014,2021-07-17,107.0,10700,0.91,1.22,base
SKU001,2021-07-18,331.66,7370,0.85,1.22,base
SKU002,2021-07-18,156.83,15683,0.84,1.22,base
SKU003,2021-07-18,39.81,39810,0.91,1.22,base
SKU004,2021-07-18,265.33,5896,0.91,1.22,base
SKU005,2021-07-18,118.17,11817,0.82,1.22,base
SKU006,2021-07-18,133.3,2962,0.85,1.22,base
SKU007,2021-07-18,87.83,8783,0.83,1.22,base
SKU008,2021-07-18,179.16,3981,0.84,1.22,base
SKU009,2021-07-18,102.29,10229,0.84,1.22,base
SKU010,2021-07-18,191.3,4251,0.95,1.22,base
SKU011,2021-07-18,287.45,6388,0.91,1.22,base
SKU012,2021-07-18,145.8,14580,0.92,1.22,base
SKU013,2021-07-18,254.96,5666,0.84,1.22,base
SKU014,2021-07-18,111.41,11141,0.8,1.22,base
SKU001,2021-07-19,345.17,7670,0.81,1.22,base
SKU002,2021-07-19,148.9,14890,0.88,1.22,base
SKU003,2021-07-19,40.53,40530,0.84,1.22,base
SKU004,2021-07-19,281.04,6245,0.83,1.22,base
SKU005,2021-07-19,114.21,11421,0.81,1.22,base
SKU006,2021-07-19,164.69,3660,0.93,1.22,base
SKU007,2021-07-19,103.99,10399,0.89,1.22,base
SKU008,2021-07-19,201.1,4469,0.82,1.22,base
SKU009,2021-07-19,97.04,9704,0.91,1.22,base
SKU010,2021-07-19,171.66,3815,0.91,1.22,base
SKU011,2021-07-19,294.11,6536,0.84,1.22,base
SKU012,2021-07-19,151.45,15145,0.83,1.22,base
SKU013,2021-07-19,254.27,5650,0.92,1.22,base
SKU014,2021-07-19,115.93,11593,0.85,1.22,base
SKU001,2021-07-20,389.43,8654,0.93,1.22,base
SKU002,2021-07-20,157.39,15739,0.81,1.22,base
SKU003,2021-07-20,37.0,37000,0.87,1.22,base
SKU004,2021-07-20,265.8,5907,0.83,1.22,base
SKU005,2021-07-20,122.51,12251,0.9,1.22,base
SKU006,2021-07-20,157.85,3508,0.95,1.22,base
SKU007,2021-07-20,108.83,10883,0.86,1.22,base
SKU008,2021-07-20,185.31,4118,0.82,1.22,base
SKU009,2021-07-20,97.67,9767,0.85,1.22,base
SKU010,2021-07-20,171.05,3801,0.93,1.22,base
SKU011,2021-07-20,297.72,6616,0.91,1.22,base
SKU012,2021-07-20,143.84,14384,0.83,1.22,base
SKU013,2021-07-20,256.92,5709,0.94,1.22,base
SKU014,2021-07-20,115.71,11571,0.89,1.22,base
SKU001,2021-07-21,377.71,8394,0.83,1.22,base
SKU002,2021-07-21,138.37,13837,0.89,1.22,base
SKU003,2021-07-21,36.14,36140,0.87,1.22,base
SKU004,2021-07-21,276.2,6138,0.92,1.22,base
SKU005,2021-07-21,114.83,11483,0.85,1.22,base
SKU006,2021-07-21,152.06,3379,0.93,1.22,base
SKU007,2021-07-21,107.54,10754,0.92,1.22,base
SKU008,2021-07-21,180.07,4002,0.9,1.22,base
SKU009,2021-07-21,97.46,9746,0.84,1.22,base
SKU010,2021-07-21,169.51,3767,0.95,1.22,base
SKU011,2021-07-21,272.9,6064,0.88,1.22,base
SKU012,2021-07-21,152.73,15273,0.94,1.22,base
SKU013,2021-07-21,246.25,5472,0.83,1.22,base
SKU014,2021-07-21,109.62,10962,0.95,1.22,base
SKU001,2021-07-22,337.42,7498,0.92,1.22,base
SKU002,2021-07-22,151.39,15139,0.94,1.22,base
SKU003,2021-07-22,36.37,36370,0.83,1.22,base
SKU004,2021-07-22,268.11,5958,0.86,1.22,base
SKU005,2021-07-22,116.25,11625,0.81,1.22,base
SKU006,2021-07-22,149.3,3318,0.82,1.22,base
SKU007,2021-07-22,99.19,9919,0.84,1.22,base
SKU008,2021-07-22,191.17,4248,0.94,1.22,base
SKU009,2021-07-22,100.87,10087,0.9,1.22,base
SKU010,2021-07-22,188.54,4190,0.85,1.22,base
SKU011,2021-07-22,307.88,6842,0.94,1.22,base
SKU012,2021-07-22,159.83,15983,0.91,1.22,base
SKU013,2021-07-22,260.25,5783,0.94,1.22,base
SKU014,2021-07-22,106.15,10615,0.94,1.22,base
SKU001,2021-07-23,315.8,7018,0.91,1.21,base
SKU002,2021-07-23,138.89,13889,0.84,1.21,base
SKU003,2021-07-23,36.32,36320,0.95,1.21,base
SKU004,2021-07-23,267.14,5936,0.85,1.21,base
SKU005,2021-07-23,101.89,10189,0.9,1.21,base
SKU006,2021-07-23,139.61,3102,0.93,1.21,base
SKU007,2021-07-23,96.53,9653,0.83,1.21,base
SKU008,2021-07-23,173.53,3856,0.89,1.21,base
SKU009,2021-07-23,100.45,10045,0.86,1.21,base
SKU010,2021-07-23,151.49,3366,0.84,1.21,base
SKU011,2021-07-23,287.9,6398,0.8,1.21,base
SKU012,2021-07-23,143.88,14388,0.93,1.21,base
SKU013,2021-07-23,245.42,5454,0.82,1.21,base
SKU014,2021-07-23,104.75,10475,0.93,1.21,base
SKU001,2021-07-24,338.92,7532,0.89,1.21,base
SKU002,2021-07-24,137.32,13732,0.89,1.21,base
SKU003,2021-07-24,33.37,33370,0.92,1.21,base
SKU004,2021-07-24,231.82,5152,0.88,1.21,base
SKU005,2021-07-24,96.77,9677,0.85,1.21,base
SKU006,2021-07-24,135.99,3022,0.82,1.21,base
SKU007,2021-07-24,94.15,9415,0.89,1.21,base
SKU008,2021-07-24,172.01,3822,0.88,1.21,base
SKU009,2021-07-24,93.62,9362,0.84,1.21,base
SKU010,2021-07-24,172.25,3828,0.89,1.21,base
SKU011,2021-07-24,270.91,6020,0.87,1.21,base
SKU012,2021-07-24,155.33,15533,0.92,1.21,base
SKU013,2021-07-24,240.51,5345,0.88,1.21,base
SKU014,2021-07-24,103.26,10326,0.94,1.21,base
SKU001,2021-07-25,348.37,7742,0.88,1.21,base
SKU002,2021-07-25,143.35,14335,0.93,1.21,base
SKU003,2021-07-25,37.69,37690,0.88,1.21,base
SKU004,2021-07-25,235.63,5236,0.88,1.21,base
SKU005,2021-07-25,120.33,12033,0.86,1.21,base
SKU006,2021-07-25,129.7,2882,0.86,1.21,base
SKU007,2021-07-25,100.85,10085,0.94,1.21,base
SKU008,2021-07-25,177.9,3953,0.83,1.21,base
SKU009,2021-07-25,97.11,9711,0.82,1.21,base
SKU010,2021-07-25,171.08,3802,0.92,1.21,base
SKU011,2021-07-25,330.99,7355,0.89,1.21,base
SKU012,2021-07-25,142.63,14263,0.84,1.21,base
SKU013,2021-07-25,263.1,5847,0.86,1.21,base
SKU014,2021-07-25,119.79,11979,0.88,1.21,base
SKU001,2021-07-26,310.67,6904,0.89,1.21,base
SKU002,2021-07-26,146.13,14613,0.92,1.21,base
SKU003,2021-07-26,40.49,40490,0.86,1.21,base
SKU004,2021-07-26,246.51,5478,0.9,1.21,base
SKU005,2021-07-26,119.85,11985,0.93,1.21,base
SKU006,2021-07-26,150.64,3348,0.93,1.21,base
SKU007,2021-07-26,100.21,10021,0.84,1.21,base
SKU008,2021-07-26,189.12,4203,0.85,1.21,base
SKU009,2021-07-26,102.24,10224,0.89,1.21,base
